#    L    TT             EE             BB             TE          
  3364   0.114505E+02   0.305305E+00   0.162738E-04  -0.534682E+00
  3365   0.114136E+02   0.304207E+00   0.162543E-04  -0.527532E+00
  3366   0.113765E+02   0.303142E+00   0.162348E-04  -0.520426E+00
  3367   0.113392E+02   0.302110E+00   0.162153E-04  -0.513366E+00
  3368   0.113016E+02   0.301112E+00   0.161957E-04  -0.506353E+00
  3369   0.112638E+02   0.300147E+00   0.161762E-04  -0.499390E+00
  3370   0.112259E+02   0.299215E+00   0.161567E-04  -0.492478E+00
  3371   0.111877E+02   0.298316E+00   0.161371E-04  -0.485619E+00
  3372   0.111493E+02   0.297450E+00   0.161175E-04  -0.478813E+00
  3373   0.111108E+02   0.296616E+00   0.160979E-04  -0.472064E+00
  3374   0.110720E+02   0.295814E+00   0.160782E-04  -0.465373E+00
  3375   0.110331E+02   0.295045E+00   0.160585E-04  -0.458741E+00
  3376   0.109939E+02   0.294307E+00   0.160388E-04  -0.452170E+00
  3377   0.109547E+02   0.293601E+00   0.160189E-04  -0.445661E+00
  3378   0.109153E+02   0.292927E+00   0.159990E-04  -0.439217E+00
  3379   0.108756E+02   0.292283E+00   0.159791E-04  -0.432838E+00
  3380   0.108359E+02   0.291670E+00   0.159590E-04  -0.426525E+00
  3381   0.107960E+02   0.291089E+00   0.159389E-04  -0.420282E+00
  3382   0.107560E+02   0.290537E+00   0.159186E-04  -0.414108E+00
  3383   0.107158E+02   0.290015E+00   0.158983E-04  -0.408005E+00
  3384   0.106755E+02   0.289523E+00   0.158779E-04  -0.401975E+00
  3385   0.106351E+02   0.289061E+00   0.158573E-04  -0.396018E+00
  3386   0.105945E+02   0.288627E+00   0.158367E-04  -0.390137E+00
  3387   0.105539E+02   0.288222E+00   0.158159E-04  -0.384331E+00
  3388   0.105131E+02   0.287845E+00   0.157949E-04  -0.378603E+00
  3389   0.104723E+02   0.287497E+00   0.157739E-04  -0.372954E+00
  3390   0.104314E+02   0.287176E+00   0.157526E-04  -0.367384E+00
  3391   0.103904E+02   0.286883E+00   0.157313E-04  -0.361896E+00
  3392   0.103493E+02   0.286616E+00   0.157097E-04  -0.356490E+00
  3393   0.103082E+02   0.286377E+00   0.156881E-04  -0.351167E+00
  3394   0.102670E+02   0.286162E+00   0.156662E-04  -0.345929E+00
  3395   0.102258E+02   0.285975E+00   0.156441E-04  -0.340775E+00
  3396   0.101845E+02   0.285812E+00   0.156219E-04  -0.335708E+00
  3397   0.101431E+02   0.285675E+00   0.155995E-04  -0.330727E+00
  3398   0.101018E+02   0.285562E+00   0.155769E-04  -0.325835E+00
  3399   0.100604E+02   0.285474E+00   0.155540E-04  -0.321030E+00
  3400   0.100190E+02   0.285409E+00   0.155310E-04  -0.316315E+00
  3401   0.997752E+01   0.285368E+00   0.155077E-04  -0.311690E+00
  3402   0.993606E+01   0.285349E+00   0.154843E-04  -0.307156E+00
  3403   0.989469E+01   0.285353E+00   0.154606E-04  -0.302713E+00
  3404   0.985324E+01   0.285379E+00   0.154367E-04  -0.298362E+00
  3405   0.981179E+01   0.285426E+00   0.154127E-04  -0.294104E+00
  3406   0.977034E+01   0.285494E+00   0.153885E-04  -0.289938E+00
  3407   0.972897E+01   0.285584E+00   0.153641E-04  -0.285868E+00
  3408   0.968760E+01   0.285693E+00   0.153395E-04  -0.281891E+00
  3409   0.964630E+01   0.285822E+00   0.153149E-04  -0.278008E+00
  3410   0.960501E+01   0.285969E+00   0.152900E-04  -0.274222E+00
  3411   0.956380E+01   0.286136E+00   0.152651E-04  -0.270530E+00
  3412   0.952258E+01   0.286320E+00   0.152400E-04  -0.266936E+00
  3413   0.948144E+01   0.286523E+00   0.152148E-04  -0.263437E+00
  3414   0.944038E+01   0.286742E+00   0.151894E-04  -0.260036E+00
  3415   0.939939E+01   0.286978E+00   0.151640E-04  -0.256731E+00
  3416   0.935840E+01   0.287231E+00   0.151385E-04  -0.253524E+00
  3417   0.931757E+01   0.287498E+00   0.151130E-04  -0.250413E+00
  3418   0.927681E+01   0.287782E+00   0.150873E-04  -0.247401E+00
  3419   0.923620E+01   0.288080E+00   0.150616E-04  -0.244485E+00
  3420   0.919559E+01   0.288392E+00   0.150359E-04  -0.241667E+00
  3421   0.915513E+01   0.288717E+00   0.150100E-04  -0.238947E+00
  3422   0.911482E+01   0.289057E+00   0.149842E-04  -0.236323E+00
  3423   0.907458E+01   0.289408E+00   0.149583E-04  -0.233798E+00
  3424   0.903450E+01   0.289772E+00   0.149324E-04  -0.231369E+00
  3425   0.899449E+01   0.290147E+00   0.149065E-04  -0.229038E+00
  3426   0.895471E+01   0.290534E+00   0.148806E-04  -0.226804E+00
  3427   0.891500E+01   0.290930E+00   0.148547E-04  -0.224666E+00
  3428   0.887544E+01   0.291337E+00   0.148289E-04  -0.222625E+00
  3429   0.883603E+01   0.291754E+00   0.148030E-04  -0.220680E+00
  3430   0.879677E+01   0.292180E+00   0.147772E-04  -0.218831E+00
  3431   0.875766E+01   0.292614E+00   0.147514E-04  -0.217077E+00
  3432   0.871870E+01   0.293056E+00   0.147257E-04  -0.215418E+00
  3433   0.867996E+01   0.293506E+00   0.147000E-04  -0.213854E+00
  3434   0.864138E+01   0.293963E+00   0.146744E-04  -0.212383E+00
  3435   0.860294E+01   0.294426E+00   0.146489E-04  -0.211006E+00
  3436   0.856473E+01   0.294895E+00   0.146234E-04  -0.209722E+00
  3437   0.852667E+01   0.295369E+00   0.145981E-04  -0.208531E+00
  3438   0.848883E+01   0.295849E+00   0.145728E-04  -0.207431E+00
  3439   0.845121E+01   0.296332E+00   0.145477E-04  -0.206423E+00
  3440   0.841375E+01   0.296820E+00   0.145227E-04  -0.205506E+00
  3441   0.837651E+01   0.297311E+00   0.144978E-04  -0.204678E+00
  3442   0.833949E+01   0.297805E+00   0.144731E-04  -0.203941E+00
  3443   0.830270E+01   0.298301E+00   0.144485E-04  -0.203292E+00
  3444   0.826613E+01   0.298799E+00   0.144240E-04  -0.202730E+00
  3445   0.822971E+01   0.299298E+00   0.143997E-04  -0.202255E+00
  3446   0.819358E+01   0.299799E+00   0.143756E-04  -0.201867E+00
  3447   0.815768E+01   0.300299E+00   0.143517E-04  -0.201563E+00
  3448   0.812208E+01   0.300800E+00   0.143280E-04  -0.201345E+00
  3449   0.808663E+01   0.301300E+00   0.143044E-04  -0.201209E+00
  3450   0.805148E+01   0.301799E+00   0.142811E-04  -0.201156E+00
  3451   0.801655E+01   0.302297E+00   0.142580E-04  -0.201184E+00
  3452   0.798185E+01   0.302792E+00   0.142350E-04  -0.201293E+00
  3453   0.794744E+01   0.303285E+00   0.142124E-04  -0.201482E+00
  3454   0.791333E+01   0.303776E+00   0.141899E-04  -0.201749E+00
  3455   0.787944E+01   0.304263E+00   0.141676E-04  -0.202095E+00
  3456   0.784578E+01   0.304746E+00   0.141455E-04  -0.202516E+00
  3457   0.781242E+01   0.305225E+00   0.141237E-04  -0.203014E+00
  3458   0.777935E+01   0.305699E+00   0.141020E-04  -0.203586E+00
  3459   0.774651E+01   0.306168E+00   0.140806E-04  -0.204231E+00
  3460   0.771396E+01   0.306632E+00   0.140593E-04  -0.204949E+00
  3461   0.768171E+01   0.307089E+00   0.140383E-04  -0.205738E+00
  3462   0.764977E+01   0.307539E+00   0.140175E-04  -0.206598E+00
  3463   0.761804E+01   0.307983E+00   0.139968E-04  -0.207526E+00
  3464   0.758669E+01   0.308419E+00   0.139764E-04  -0.208522E+00
  3465   0.755555E+01   0.308848E+00   0.139562E-04  -0.209585E+00
  3466   0.752472E+01   0.309268E+00   0.139361E-04  -0.210712E+00
  3467   0.749419E+01   0.309680E+00   0.139163E-04  -0.211904E+00
  3468   0.746395E+01   0.310083E+00   0.138967E-04  -0.213159E+00
  3469   0.743401E+01   0.310476E+00   0.138772E-04  -0.214474E+00
  3470   0.740437E+01   0.310860E+00   0.138579E-04  -0.215851E+00
  3471   0.737502E+01   0.311233E+00   0.138389E-04  -0.217286E+00
  3472   0.734598E+01   0.311597E+00   0.138200E-04  -0.218779E+00
  3473   0.731724E+01   0.311949E+00   0.138013E-04  -0.220329E+00
  3474   0.728880E+01   0.312290E+00   0.137828E-04  -0.221934E+00
  3475   0.726066E+01   0.312619E+00   0.137645E-04  -0.223592E+00
  3476   0.723283E+01   0.312936E+00   0.137463E-04  -0.225304E+00
  3477   0.720531E+01   0.313240E+00   0.137284E-04  -0.227066E+00
  3478   0.717808E+01   0.313532E+00   0.137106E-04  -0.228879E+00
  3479   0.715117E+01   0.313812E+00   0.136930E-04  -0.230739E+00
  3480   0.712457E+01   0.314078E+00   0.136756E-04  -0.232646E+00
  3481   0.709827E+01   0.314330E+00   0.136584E-04  -0.234598E+00
  3482   0.707228E+01   0.314569E+00   0.136413E-04  -0.236594E+00
  3483   0.704661E+01   0.314795E+00   0.136245E-04  -0.238633E+00
  3484   0.702124E+01   0.315007E+00   0.136078E-04  -0.240712E+00
  3485   0.699620E+01   0.315203E+00   0.135912E-04  -0.242830E+00
  3486   0.697145E+01   0.315386E+00   0.135749E-04  -0.244986E+00
  3487   0.694702E+01   0.315552E+00   0.135587E-04  -0.247179E+00
  3488   0.692291E+01   0.315705E+00   0.135427E-04  -0.249407E+00
  3489   0.689909E+01   0.315841E+00   0.135268E-04  -0.251668E+00
  3490   0.687559E+01   0.315962E+00   0.135111E-04  -0.253962E+00
  3491   0.685239E+01   0.316067E+00   0.134956E-04  -0.256286E+00
  3492   0.682951E+01   0.316156E+00   0.134803E-04  -0.258640E+00
  3493   0.680694E+01   0.316228E+00   0.134651E-04  -0.261022E+00
  3494   0.678466E+01   0.316285E+00   0.134501E-04  -0.263428E+00
  3495   0.676270E+01   0.316324E+00   0.134352E-04  -0.265861E+00
  3496   0.674104E+01   0.316347E+00   0.134205E-04  -0.268316E+00
  3497   0.671970E+01   0.316353E+00   0.134060E-04  -0.270792E+00
  3498   0.669865E+01   0.316341E+00   0.133916E-04  -0.273290E+00
  3499   0.667792E+01   0.316313E+00   0.133774E-04  -0.275805E+00
  3500   0.665747E+01   0.316266E+00   0.133633E-04  -0.278339E+00
  3501   0.663734E+01   0.316202E+00   0.133494E-04  -0.280888E+00
  3502   0.661750E+01   0.316121E+00   0.133356E-04  -0.283452E+00
  3503   0.659795E+01   0.316021E+00   0.133220E-04  -0.286028E+00
  3504   0.657871E+01   0.315903E+00   0.133085E-04  -0.288617E+00
  3505   0.655975E+01   0.315767E+00   0.132951E-04  -0.291215E+00
  3506   0.654109E+01   0.315613E+00   0.132819E-04  -0.293823E+00
  3507   0.652272E+01   0.315440E+00   0.132688E-04  -0.296438E+00
  3508   0.650464E+01   0.315249E+00   0.132557E-04  -0.299058E+00
  3509   0.648685E+01   0.315040E+00   0.132428E-04  -0.301683E+00
  3510   0.646934E+01   0.314812E+00   0.132300E-04  -0.304311E+00
  3511   0.645211E+01   0.314565E+00   0.132173E-04  -0.306940E+00
  3512   0.643518E+01   0.314301E+00   0.132047E-04  -0.309570E+00
  3513   0.641852E+01   0.314017E+00   0.131922E-04  -0.312198E+00
  3514   0.640214E+01   0.313715E+00   0.131797E-04  -0.314824E+00
  3515   0.638602E+01   0.313394E+00   0.131674E-04  -0.317446E+00
  3516   0.637018E+01   0.313055E+00   0.131550E-04  -0.320063E+00
  3517   0.635462E+01   0.312696E+00   0.131428E-04  -0.322674E+00
  3518   0.633932E+01   0.312319E+00   0.131306E-04  -0.325276E+00
  3519   0.632428E+01   0.311923E+00   0.131184E-04  -0.327870E+00
  3520   0.630950E+01   0.311507E+00   0.131063E-04  -0.330454E+00
  3521   0.629499E+01   0.311073E+00   0.130942E-04  -0.333026E+00
  3522   0.628072E+01   0.310620E+00   0.130822E-04  -0.335585E+00
  3523   0.626672E+01   0.310149E+00   0.130702E-04  -0.338130E+00
  3524   0.625296E+01   0.309659E+00   0.130582E-04  -0.340661E+00
  3525   0.623945E+01   0.309150E+00   0.130462E-04  -0.343174E+00
  3526   0.622618E+01   0.308622E+00   0.130342E-04  -0.345670E+00
  3527   0.621316E+01   0.308076E+00   0.130222E-04  -0.348147E+00
  3528   0.620037E+01   0.307511E+00   0.130102E-04  -0.350603E+00
  3529   0.618781E+01   0.306928E+00   0.129983E-04  -0.353039E+00
  3530   0.617549E+01   0.306326E+00   0.129862E-04  -0.355453E+00
  3531   0.616339E+01   0.305707E+00   0.129742E-04  -0.357843E+00
  3532   0.615152E+01   0.305069E+00   0.129621E-04  -0.360209E+00
  3533   0.613986E+01   0.304412E+00   0.129500E-04  -0.362549E+00
  3534   0.612843E+01   0.303738E+00   0.129379E-04  -0.364864E+00
  3535   0.611721E+01   0.303046E+00   0.129257E-04  -0.367150E+00
  3536   0.610619E+01   0.302337E+00   0.129135E-04  -0.369408E+00
  3537   0.609538E+01   0.301610E+00   0.129012E-04  -0.371636E+00
  3538   0.608478E+01   0.300866E+00   0.128888E-04  -0.373834E+00
  3539   0.607438E+01   0.300105E+00   0.128764E-04  -0.376000E+00
  3540   0.606417E+01   0.299327E+00   0.128639E-04  -0.378134E+00
  3541   0.605415E+01   0.298533E+00   0.128513E-04  -0.380234E+00
  3542   0.604432E+01   0.297722E+00   0.128387E-04  -0.382300E+00
  3543   0.603467E+01   0.296895E+00   0.128259E-04  -0.384331E+00
  3544   0.602521E+01   0.296051E+00   0.128131E-04  -0.386326E+00
  3545   0.601592E+01   0.295191E+00   0.128001E-04  -0.388283E+00
  3546   0.600681E+01   0.294316E+00   0.127870E-04  -0.390203E+00
  3547   0.599786E+01   0.293424E+00   0.127738E-04  -0.392085E+00
  3548   0.598908E+01   0.292517E+00   0.127605E-04  -0.393927E+00
  3549   0.598046E+01   0.291595E+00   0.127471E-04  -0.395729E+00
  3550   0.597200E+01   0.290658E+00   0.127335E-04  -0.397490E+00
  3551   0.596368E+01   0.289706E+00   0.127198E-04  -0.399209E+00
  3552   0.595552E+01   0.288740E+00   0.127059E-04  -0.400887E+00
  3553   0.594751E+01   0.287760E+00   0.126920E-04  -0.402521E+00
  3554   0.593963E+01   0.286765E+00   0.126778E-04  -0.404111E+00
  3555   0.593190E+01   0.285756E+00   0.126636E-04  -0.405658E+00
  3556   0.592430E+01   0.284734E+00   0.126492E-04  -0.407159E+00
  3557   0.591682E+01   0.283699E+00   0.126347E-04  -0.408615E+00
  3558   0.590947E+01   0.282650E+00   0.126201E-04  -0.410026E+00
  3559   0.590225E+01   0.281589E+00   0.126054E-04  -0.411389E+00
  3560   0.589514E+01   0.280515E+00   0.125906E-04  -0.412705E+00
  3561   0.588815E+01   0.279428E+00   0.125756E-04  -0.413974E+00
  3562   0.588126E+01   0.278330E+00   0.125606E-04  -0.415194E+00
  3563   0.587448E+01   0.277220E+00   0.125454E-04  -0.416367E+00
  3564   0.586781E+01   0.276098E+00   0.125302E-04  -0.417489E+00
  3565   0.586122E+01   0.274964E+00   0.125148E-04  -0.418563E+00
  3566   0.585474E+01   0.273819E+00   0.124994E-04  -0.419585E+00
  3567   0.584834E+01   0.272663E+00   0.124838E-04  -0.420559E+00
  3568   0.584203E+01   0.271497E+00   0.124682E-04  -0.421481E+00
  3569   0.583579E+01   0.270319E+00   0.124525E-04  -0.422351E+00
  3570   0.582964E+01   0.269132E+00   0.124367E-04  -0.423171E+00
  3571   0.582356E+01   0.267936E+00   0.124208E-04  -0.423939E+00
  3572   0.581755E+01   0.266730E+00   0.124049E-04  -0.424657E+00
  3573   0.581161E+01   0.265515E+00   0.123888E-04  -0.425321E+00
  3574   0.580573E+01   0.264292E+00   0.123727E-04  -0.425934E+00
  3575   0.579991E+01   0.263060E+00   0.123566E-04  -0.426494E+00
  3576   0.579414E+01   0.261820E+00   0.123403E-04  -0.427003E+00
  3577   0.578843E+01   0.260572E+00   0.123241E-04  -0.427459E+00
  3578   0.578277E+01   0.259317E+00   0.123077E-04  -0.427861E+00
  3579   0.577715E+01   0.258055E+00   0.122913E-04  -0.428212E+00
  3580   0.577157E+01   0.256785E+00   0.122748E-04  -0.428510E+00
  3581   0.576602E+01   0.255509E+00   0.122583E-04  -0.428755E+00
  3582   0.576051E+01   0.254226E+00   0.122418E-04  -0.428947E+00
  3583   0.575502E+01   0.252937E+00   0.122252E-04  -0.429087E+00
  3584   0.574957E+01   0.251643E+00   0.122085E-04  -0.429173E+00
  3585   0.574413E+01   0.250343E+00   0.121919E-04  -0.429207E+00
  3586   0.573872E+01   0.249038E+00   0.121752E-04  -0.429189E+00
  3587   0.573332E+01   0.247729E+00   0.121584E-04  -0.429118E+00
  3588   0.572793E+01   0.246415E+00   0.121417E-04  -0.428995E+00
  3589   0.572255E+01   0.245098E+00   0.121249E-04  -0.428821E+00
  3590   0.571717E+01   0.243775E+00   0.121080E-04  -0.428593E+00
  3591   0.571180E+01   0.242450E+00   0.120912E-04  -0.428314E+00
  3592   0.570642E+01   0.241122E+00   0.120744E-04  -0.427984E+00
  3593   0.570104E+01   0.239791E+00   0.120575E-04  -0.427602E+00
  3594   0.569565E+01   0.238457E+00   0.120406E-04  -0.427168E+00
  3595   0.569025E+01   0.237120E+00   0.120237E-04  -0.426684E+00
  3596   0.568482E+01   0.235782E+00   0.120068E-04  -0.426148E+00
  3597   0.567938E+01   0.234442E+00   0.119900E-04  -0.425562E+00
  3598   0.567393E+01   0.233101E+00   0.119731E-04  -0.424927E+00
  3599   0.566845E+01   0.231760E+00   0.119562E-04  -0.424241E+00
  3600   0.566294E+01   0.230417E+00   0.119393E-04  -0.423506E+00
  3601   0.565740E+01   0.229074E+00   0.119224E-04  -0.422723E+00
  3602   0.565183E+01   0.227732E+00   0.119056E-04  -0.421890E+00
  3603   0.564623E+01   0.226390E+00   0.118887E-04  -0.421010E+00
  3604   0.564060E+01   0.225049E+00   0.118719E-04  -0.420082E+00
  3605   0.563491E+01   0.223708E+00   0.118551E-04  -0.419107E+00
  3606   0.562919E+01   0.222370E+00   0.118382E-04  -0.418086E+00
  3607   0.562343E+01   0.221032E+00   0.118214E-04  -0.417017E+00
  3608   0.561761E+01   0.219697E+00   0.118046E-04  -0.415903E+00
  3609   0.561174E+01   0.218364E+00   0.117878E-04  -0.414744E+00
  3610   0.560582E+01   0.217033E+00   0.117709E-04  -0.413539E+00
  3611   0.559985E+01   0.215705E+00   0.117541E-04  -0.412290E+00
  3612   0.559381E+01   0.214380E+00   0.117373E-04  -0.410997E+00
  3613   0.558772E+01   0.213058E+00   0.117204E-04  -0.409661E+00
  3614   0.558156E+01   0.211740E+00   0.117036E-04  -0.408282E+00
  3615   0.557534E+01   0.210426E+00   0.116867E-04  -0.406861E+00
  3616   0.556906E+01   0.209116E+00   0.116698E-04  -0.405398E+00
  3617   0.556270E+01   0.207811E+00   0.116529E-04  -0.403894E+00
  3618   0.555627E+01   0.206510E+00   0.116361E-04  -0.402350E+00
  3619   0.554977E+01   0.205214E+00   0.116191E-04  -0.400766E+00
  3620   0.554319E+01   0.203923E+00   0.116022E-04  -0.399142E+00
  3621   0.553654E+01   0.202638E+00   0.115853E-04  -0.397480E+00
  3622   0.552980E+01   0.201358E+00   0.115683E-04  -0.395780E+00
  3623   0.552299E+01   0.200085E+00   0.115513E-04  -0.394042E+00
  3624   0.551609E+01   0.198818E+00   0.115343E-04  -0.392268E+00
  3625   0.550911E+01   0.197557E+00   0.115173E-04  -0.390458E+00
  3626   0.550204E+01   0.196302E+00   0.115003E-04  -0.388612E+00
  3627   0.549488E+01   0.195055E+00   0.114832E-04  -0.386732E+00
  3628   0.548765E+01   0.193815E+00   0.114661E-04  -0.384819E+00
  3629   0.548032E+01   0.192583E+00   0.114490E-04  -0.382873E+00
  3630   0.547290E+01   0.191358E+00   0.114318E-04  -0.380895E+00
  3631   0.546538E+01   0.190141E+00   0.114146E-04  -0.378886E+00
  3632   0.545778E+01   0.188933E+00   0.113974E-04  -0.376846E+00
  3633   0.545008E+01   0.187733E+00   0.113802E-04  -0.374776E+00
  3634   0.544229E+01   0.186541E+00   0.113629E-04  -0.372678E+00
  3635   0.543441E+01   0.185358E+00   0.113455E-04  -0.370552E+00
  3636   0.542643E+01   0.184185E+00   0.113282E-04  -0.368398E+00
  3637   0.541835E+01   0.183020E+00   0.113108E-04  -0.366218E+00
  3638   0.541017E+01   0.181865E+00   0.112933E-04  -0.364012E+00
  3639   0.540188E+01   0.180719E+00   0.112759E-04  -0.361781E+00
  3640   0.539351E+01   0.179583E+00   0.112583E-04  -0.359526E+00
  3641   0.538503E+01   0.178458E+00   0.112408E-04  -0.357248E+00
  3642   0.537645E+01   0.177342E+00   0.112231E-04  -0.354948E+00
  3643   0.536778E+01   0.176236E+00   0.112055E-04  -0.352626E+00
  3644   0.535900E+01   0.175141E+00   0.111878E-04  -0.350284E+00
  3645   0.535011E+01   0.174057E+00   0.111700E-04  -0.347922E+00
  3646   0.534113E+01   0.172983E+00   0.111522E-04  -0.345542E+00
  3647   0.533204E+01   0.171921E+00   0.111343E-04  -0.343142E+00
  3648   0.532286E+01   0.170870E+00   0.111164E-04  -0.340727E+00
  3649   0.531356E+01   0.169830E+00   0.110984E-04  -0.338294E+00
  3650   0.530417E+01   0.168800E+00   0.110804E-04  -0.335846E+00
  3651   0.529466E+01   0.167784E+00   0.110623E-04  -0.333383E+00
  3652   0.528506E+01   0.166778E+00   0.110441E-04  -0.330906E+00
  3653   0.527536E+01   0.165784E+00   0.110259E-04  -0.328416E+00
  3654   0.526555E+01   0.164802E+00   0.110077E-04  -0.325914E+00
  3655   0.525563E+01   0.163833E+00   0.109894E-04  -0.323400E+00
  3656   0.524562E+01   0.162875E+00   0.109711E-04  -0.320877E+00
  3657   0.523551E+01   0.161930E+00   0.109528E-04  -0.318344E+00
  3658   0.522529E+01   0.160997E+00   0.109345E-04  -0.315803E+00
  3659   0.521497E+01   0.160077E+00   0.109162E-04  -0.313254E+00
  3660   0.520455E+01   0.159169E+00   0.108979E-04  -0.310698E+00
  3661   0.519404E+01   0.158274E+00   0.108795E-04  -0.308136E+00
  3662   0.518342E+01   0.157392E+00   0.108612E-04  -0.305569E+00
  3663   0.517271E+01   0.156523E+00   0.108430E-04  -0.302998E+00
  3664   0.516190E+01   0.155667E+00   0.108247E-04  -0.300423E+00
  3665   0.515099E+01   0.154824E+00   0.108065E-04  -0.297846E+00
  3666   0.513998E+01   0.153993E+00   0.107883E-04  -0.295266E+00
  3667   0.512888E+01   0.153175E+00   0.107702E-04  -0.292685E+00
  3668   0.511768E+01   0.152372E+00   0.107521E-04  -0.290105E+00
  3669   0.510639E+01   0.151581E+00   0.107341E-04  -0.287524E+00
  3670   0.509500E+01   0.150803E+00   0.107162E-04  -0.284945E+00
  3671   0.508352E+01   0.150039E+00   0.106983E-04  -0.282369E+00
  3672   0.507195E+01   0.149288E+00   0.106805E-04  -0.279795E+00
  3673   0.506029E+01   0.148550E+00   0.106628E-04  -0.277225E+00
  3674   0.504854E+01   0.147826E+00   0.106452E-04  -0.274660E+00
  3675   0.503670E+01   0.147115E+00   0.106277E-04  -0.272100E+00
  3676   0.502478E+01   0.146418E+00   0.106103E-04  -0.269546E+00
  3677   0.501276E+01   0.145734E+00   0.105930E-04  -0.266999E+00
  3678   0.500066E+01   0.145063E+00   0.105758E-04  -0.264459E+00
  3679   0.498849E+01   0.144406E+00   0.105588E-04  -0.261929E+00
  3680   0.497623E+01   0.143762E+00   0.105419E-04  -0.259408E+00
  3681   0.496388E+01   0.143132E+00   0.105251E-04  -0.256895E+00
  3682   0.495146E+01   0.142515E+00   0.105085E-04  -0.254394E+00
  3683   0.493896E+01   0.141911E+00   0.104921E-04  -0.251905E+00
  3684   0.492639E+01   0.141321E+00   0.104758E-04  -0.249427E+00
  3685   0.491373E+01   0.140744E+00   0.104596E-04  -0.246961E+00
  3686   0.490100E+01   0.140180E+00   0.104437E-04  -0.244509E+00
  3687   0.488820E+01   0.139629E+00   0.104279E-04  -0.242072E+00
  3688   0.487533E+01   0.139092E+00   0.104123E-04  -0.239649E+00
  3689   0.486239E+01   0.138568E+00   0.103969E-04  -0.237241E+00
  3690   0.484939E+01   0.138056E+00   0.103818E-04  -0.234849E+00
  3691   0.483631E+01   0.137558E+00   0.103668E-04  -0.232475E+00
  3692   0.482318E+01   0.137072E+00   0.103520E-04  -0.230118E+00
  3693   0.480999E+01   0.136600E+00   0.103375E-04  -0.227780E+00
  3694   0.479674E+01   0.136141E+00   0.103231E-04  -0.225460E+00
  3695   0.478343E+01   0.135694E+00   0.103090E-04  -0.223159E+00
  3696   0.477007E+01   0.135260E+00   0.102952E-04  -0.220879E+00
  3697   0.475665E+01   0.134839E+00   0.102816E-04  -0.218620E+00
  3698   0.474319E+01   0.134429E+00   0.102683E-04  -0.216381E+00
  3699   0.472967E+01   0.134033E+00   0.102552E-04  -0.214164E+00
  3700   0.471611E+01   0.133649E+00   0.102424E-04  -0.211969E+00
  3701   0.470249E+01   0.133277E+00   0.102298E-04  -0.209797E+00
  3702   0.468884E+01   0.132917E+00   0.102175E-04  -0.207648E+00
  3703   0.467514E+01   0.132569E+00   0.102055E-04  -0.205523E+00
  3704   0.466140E+01   0.132233E+00   0.101938E-04  -0.203422E+00
  3705   0.464763E+01   0.131909E+00   0.101822E-04  -0.201346E+00
  3706   0.463381E+01   0.131597E+00   0.101710E-04  -0.199296E+00
  3707   0.461997E+01   0.131296E+00   0.101599E-04  -0.197270E+00
  3708   0.460609E+01   0.131007E+00   0.101491E-04  -0.195271E+00
  3709   0.459218E+01   0.130729E+00   0.101384E-04  -0.193298E+00
  3710   0.457824E+01   0.130462E+00   0.101280E-04  -0.191353E+00
  3711   0.456428E+01   0.130207E+00   0.101178E-04  -0.189435E+00
  3712   0.455029E+01   0.129962E+00   0.101077E-04  -0.187545E+00
  3713   0.453628E+01   0.129728E+00   0.100979E-04  -0.185682E+00
  3714   0.452225E+01   0.129504E+00   0.100882E-04  -0.183848E+00
  3715   0.450820E+01   0.129292E+00   0.100787E-04  -0.182044E+00
  3716   0.449413E+01   0.129090E+00   0.100693E-04  -0.180268E+00
  3717   0.448005E+01   0.128898E+00   0.100601E-04  -0.178522E+00
  3718   0.446596E+01   0.128715E+00   0.100510E-04  -0.176805E+00
  3719   0.445186E+01   0.128544E+00   0.100421E-04  -0.175119E+00
  3720   0.443775E+01   0.128381E+00   0.100332E-04  -0.173464E+00
  3721   0.442363E+01   0.128229E+00   0.100246E-04  -0.171839E+00
  3722   0.440953E+01   0.128086E+00   0.100160E-04  -0.170246E+00
  3723   0.439541E+01   0.127951E+00   0.100075E-04  -0.168683E+00
  3724   0.438129E+01   0.127827E+00   0.999910E-05  -0.167153E+00
  3725   0.436718E+01   0.127711E+00   0.999080E-05  -0.165654E+00
  3726   0.435307E+01   0.127605E+00   0.998258E-05  -0.164187E+00
  3727   0.433897E+01   0.127507E+00   0.997443E-05  -0.162752E+00
  3728   0.432488E+01   0.127417E+00   0.996634E-05  -0.161349E+00
  3729   0.431080E+01   0.127335E+00   0.995831E-05  -0.159979E+00
  3730   0.429674E+01   0.127263E+00   0.995033E-05  -0.158642E+00
  3731   0.428268E+01   0.127197E+00   0.994239E-05  -0.157337E+00
  3732   0.426865E+01   0.127139E+00   0.993448E-05  -0.156065E+00
  3733   0.425462E+01   0.127089E+00   0.992659E-05  -0.154827E+00
  3734   0.424063E+01   0.127047E+00   0.991872E-05  -0.153620E+00
  3735   0.422666E+01   0.127012E+00   0.991086E-05  -0.152448E+00
  3736   0.421271E+01   0.126984E+00   0.990301E-05  -0.151309E+00
  3737   0.419879E+01   0.126962E+00   0.989514E-05  -0.150203E+00
  3738   0.418490E+01   0.126948E+00   0.988726E-05  -0.149130E+00
  3739   0.417103E+01   0.126940E+00   0.987936E-05  -0.148090E+00
  3740   0.415720E+01   0.126938E+00   0.987143E-05  -0.147084E+00
