#    L    TT             EE             BB             TE          
  3482   0.134879E-02   0.152167E-04   0.136413E-04   0.976122E-04
  3483   0.134889E-02   0.151933E-04   0.136245E-04   0.974550E-04
  3484   0.134904E-02   0.151698E-04   0.136078E-04   0.972956E-04
  3485   0.134926E-02   0.151461E-04   0.135912E-04   0.971340E-04
  3486   0.134953E-02   0.151224E-04   0.135749E-04   0.969701E-04
  3487   0.134988E-02   0.150986E-04   0.135587E-04   0.968041E-04
  3488   0.135030E-02   0.150746E-04   0.135427E-04   0.966358E-04
  3489   0.135080E-02   0.150505E-04   0.135268E-04   0.964653E-04
  3490   0.135138E-02   0.150264E-04   0.135111E-04   0.962927E-04
  3491   0.135204E-02   0.150021E-04   0.134956E-04   0.961179E-04
  3492   0.135280E-02   0.149777E-04   0.134803E-04   0.959409E-04
  3493   0.135365E-02   0.149533E-04   0.134651E-04   0.957618E-04
  3494   0.135460E-02   0.149287E-04   0.134501E-04   0.955805E-04
  3495   0.135565E-02   0.149040E-04   0.134352E-04   0.953971E-04
  3496   0.135681E-02   0.148793E-04   0.134205E-04   0.952115E-04
  3497   0.135808E-02   0.148544E-04   0.134060E-04   0.950239E-04
  3498   0.135947E-02   0.148294E-04   0.133916E-04   0.948341E-04
  3499   0.136098E-02   0.148044E-04   0.133774E-04   0.946423E-04
  3500   0.136262E-02   0.147792E-04   0.133633E-04   0.944483E-04
  3501   0.136438E-02   0.147540E-04   0.133494E-04   0.942523E-04
  3502   0.136626E-02   0.147287E-04   0.133356E-04   0.940544E-04
  3503   0.136826E-02   0.147033E-04   0.133220E-04   0.938546E-04
  3504   0.137037E-02   0.146778E-04   0.133085E-04   0.936531E-04
  3505   0.137257E-02   0.146522E-04   0.132951E-04   0.934501E-04
  3506   0.137487E-02   0.146266E-04   0.132819E-04   0.932456E-04
  3507   0.137725E-02   0.146009E-04   0.132688E-04   0.930398E-04
  3508   0.137971E-02   0.145752E-04   0.132557E-04   0.928329E-04
  3509   0.138224E-02   0.145494E-04   0.132428E-04   0.926249E-04
  3510   0.138484E-02   0.145236E-04   0.132300E-04   0.924160E-04
  3511   0.138749E-02   0.144978E-04   0.132173E-04   0.922063E-04
  3512   0.139019E-02   0.144719E-04   0.132047E-04   0.919960E-04
  3513   0.139293E-02   0.144460E-04   0.131922E-04   0.917851E-04
  3514   0.139570E-02   0.144201E-04   0.131797E-04   0.915738E-04
  3515   0.139850E-02   0.143941E-04   0.131674E-04   0.913623E-04
  3516   0.140132E-02   0.143682E-04   0.131550E-04   0.911506E-04
  3517   0.140416E-02   0.143422E-04   0.131428E-04   0.909389E-04
  3518   0.140699E-02   0.143163E-04   0.131306E-04   0.907273E-04
  3519   0.140982E-02   0.142903E-04   0.131184E-04   0.905160E-04
  3520   0.141265E-02   0.142644E-04   0.131063E-04   0.903051E-04
  3521   0.141545E-02   0.142385E-04   0.130942E-04   0.900947E-04
  3522   0.141823E-02   0.142127E-04   0.130822E-04   0.898849E-04
  3523   0.142098E-02   0.141868E-04   0.130702E-04   0.896758E-04
  3524   0.142369E-02   0.141610E-04   0.130582E-04   0.894677E-04
  3525   0.142635E-02   0.141353E-04   0.130462E-04   0.892606E-04
  3526   0.142896E-02   0.141095E-04   0.130342E-04   0.890547E-04
  3527   0.143150E-02   0.140839E-04   0.130222E-04   0.888500E-04
  3528   0.143398E-02   0.140583E-04   0.130102E-04   0.886468E-04
  3529   0.143638E-02   0.140328E-04   0.129983E-04   0.884451E-04
  3530   0.143869E-02   0.140073E-04   0.129862E-04   0.882450E-04
  3531   0.144092E-02   0.139819E-04   0.129742E-04   0.880468E-04
  3532   0.144304E-02   0.139567E-04   0.129621E-04   0.878505E-04
  3533   0.144506E-02   0.139315E-04   0.129500E-04   0.876563E-04
  3534   0.144697E-02   0.139063E-04   0.129379E-04   0.874642E-04
  3535   0.144876E-02   0.138813E-04   0.129257E-04   0.872745E-04
  3536   0.145042E-02   0.138564E-04   0.129135E-04   0.870872E-04
  3537   0.145194E-02   0.138317E-04   0.129012E-04   0.869025E-04
  3538   0.145332E-02   0.138070E-04   0.128888E-04   0.867205E-04
  3539   0.145455E-02   0.137824E-04   0.128764E-04   0.865414E-04
  3540   0.145563E-02   0.137580E-04   0.128639E-04   0.863652E-04
  3541   0.145654E-02   0.137337E-04   0.128513E-04   0.861921E-04
  3542   0.145727E-02   0.137096E-04   0.128387E-04   0.860222E-04
  3543   0.145783E-02   0.136856E-04   0.128259E-04   0.858557E-04
  3544   0.145820E-02   0.136618E-04   0.128131E-04   0.856927E-04
  3545   0.145838E-02   0.136381E-04   0.128001E-04   0.855333E-04
  3546   0.145836E-02   0.136145E-04   0.127870E-04   0.853777E-04
  3547   0.145812E-02   0.135912E-04   0.127738E-04   0.852259E-04
  3548   0.145768E-02   0.135680E-04   0.127605E-04   0.850781E-04
  3549   0.145701E-02   0.135450E-04   0.127471E-04   0.849344E-04
  3550   0.145610E-02   0.135222E-04   0.127335E-04   0.847950E-04
  3551   0.145497E-02   0.134996E-04   0.127198E-04   0.846600E-04
  3552   0.145360E-02   0.134771E-04   0.127059E-04   0.845291E-04
  3553   0.145202E-02   0.134549E-04   0.126920E-04   0.844024E-04
  3554   0.145022E-02   0.134328E-04   0.126778E-04   0.842795E-04
  3555   0.144823E-02   0.134109E-04   0.126636E-04   0.841605E-04
  3556   0.144606E-02   0.133892E-04   0.126492E-04   0.840450E-04
  3557   0.144370E-02   0.133677E-04   0.126347E-04   0.839329E-04
  3558   0.144117E-02   0.133463E-04   0.126201E-04   0.838241E-04
  3559   0.143849E-02   0.133251E-04   0.126054E-04   0.837184E-04
  3560   0.143566E-02   0.133041E-04   0.125906E-04   0.836157E-04
  3561   0.143269E-02   0.132832E-04   0.125756E-04   0.835157E-04
  3562   0.142959E-02   0.132625E-04   0.125606E-04   0.834184E-04
  3563   0.142637E-02   0.132419E-04   0.125454E-04   0.833236E-04
  3564   0.142305E-02   0.132215E-04   0.125302E-04   0.832311E-04
  3565   0.141962E-02   0.132013E-04   0.125148E-04   0.831407E-04
  3566   0.141611E-02   0.131812E-04   0.124994E-04   0.830523E-04
  3567   0.141252E-02   0.131612E-04   0.124838E-04   0.829658E-04
  3568   0.140885E-02   0.131414E-04   0.124682E-04   0.828809E-04
  3569   0.140513E-02   0.131217E-04   0.124525E-04   0.827975E-04
  3570   0.140137E-02   0.131021E-04   0.124367E-04   0.827155E-04
  3571   0.139756E-02   0.130827E-04   0.124208E-04   0.826347E-04
  3572   0.139372E-02   0.130634E-04   0.124049E-04   0.825549E-04
  3573   0.138986E-02   0.130443E-04   0.123888E-04   0.824760E-04
  3574   0.138600E-02   0.130252E-04   0.123727E-04   0.823979E-04
  3575   0.138214E-02   0.130063E-04   0.123566E-04   0.823202E-04
  3576   0.137828E-02   0.129875E-04   0.123403E-04   0.822430E-04
  3577   0.137445E-02   0.129688E-04   0.123241E-04   0.821660E-04
  3578   0.137065E-02   0.129502E-04   0.123077E-04   0.820890E-04
  3579   0.136689E-02   0.129318E-04   0.122913E-04   0.820120E-04
  3580   0.136317E-02   0.129134E-04   0.122748E-04   0.819348E-04
  3581   0.135952E-02   0.128951E-04   0.122583E-04   0.818571E-04
  3582   0.135594E-02   0.128770E-04   0.122418E-04   0.817789E-04
  3583   0.135244E-02   0.128589E-04   0.122252E-04   0.816999E-04
  3584   0.134904E-02   0.128409E-04   0.122085E-04   0.816201E-04
  3585   0.134573E-02   0.128230E-04   0.121919E-04   0.815392E-04
  3586   0.134253E-02   0.128052E-04   0.121752E-04   0.814571E-04
  3587   0.133945E-02   0.127875E-04   0.121584E-04   0.813736E-04
  3588   0.133650E-02   0.127699E-04   0.121417E-04   0.812887E-04
  3589   0.133370E-02   0.127523E-04   0.121249E-04   0.812020E-04
  3590   0.133104E-02   0.127348E-04   0.121080E-04   0.811135E-04
  3591   0.132854E-02   0.127174E-04   0.120912E-04   0.810230E-04
  3592   0.132621E-02   0.127001E-04   0.120744E-04   0.809303E-04
  3593   0.132407E-02   0.126828E-04   0.120575E-04   0.808353E-04
  3594   0.132211E-02   0.126656E-04   0.120406E-04   0.807379E-04
  3595   0.132035E-02   0.126485E-04   0.120237E-04   0.806378E-04
  3596   0.131880E-02   0.126314E-04   0.120068E-04   0.805348E-04
  3597   0.131748E-02   0.126143E-04   0.119900E-04   0.804290E-04
  3598   0.131638E-02   0.125973E-04   0.119731E-04   0.803200E-04
  3599   0.131552E-02   0.125804E-04   0.119562E-04   0.802077E-04
  3600   0.131491E-02   0.125635E-04   0.119393E-04   0.800919E-04
  3601   0.131456E-02   0.125466E-04   0.119224E-04   0.799727E-04
  3602   0.131446E-02   0.125298E-04   0.119056E-04   0.798500E-04
  3603   0.131460E-02   0.125131E-04   0.118887E-04   0.797240E-04
  3604   0.131497E-02   0.124964E-04   0.118719E-04   0.795949E-04
  3605   0.131557E-02   0.124797E-04   0.118551E-04   0.794629E-04
  3606   0.131639E-02   0.124631E-04   0.118382E-04   0.793282E-04
  3607   0.131741E-02   0.124465E-04   0.118214E-04   0.791908E-04
  3608   0.131862E-02   0.124300E-04   0.118046E-04   0.790511E-04
  3609   0.132003E-02   0.124135E-04   0.117878E-04   0.789091E-04
  3610   0.132162E-02   0.123971E-04   0.117709E-04   0.787650E-04
  3611   0.132338E-02   0.123807E-04   0.117541E-04   0.786190E-04
  3612   0.132530E-02   0.123644E-04   0.117373E-04   0.784712E-04
  3613   0.132737E-02   0.123482E-04   0.117204E-04   0.783219E-04
  3614   0.132959E-02   0.123320E-04   0.117036E-04   0.781711E-04
  3615   0.133195E-02   0.123159E-04   0.116867E-04   0.780191E-04
  3616   0.133443E-02   0.122998E-04   0.116698E-04   0.778661E-04
  3617   0.133703E-02   0.122838E-04   0.116529E-04   0.777121E-04
  3618   0.133975E-02   0.122679E-04   0.116361E-04   0.775574E-04
  3619   0.134256E-02   0.122520E-04   0.116191E-04   0.774022E-04
  3620   0.134546E-02   0.122362E-04   0.116022E-04   0.772465E-04
  3621   0.134845E-02   0.122205E-04   0.115853E-04   0.770906E-04
  3622   0.135151E-02   0.122049E-04   0.115683E-04   0.769347E-04
  3623   0.135464E-02   0.121893E-04   0.115513E-04   0.767788E-04
  3624   0.135782E-02   0.121737E-04   0.115343E-04   0.766233E-04
  3625   0.136105E-02   0.121583E-04   0.115173E-04   0.764682E-04
  3626   0.136432E-02   0.121429E-04   0.115003E-04   0.763137E-04
  3627   0.136762E-02   0.121276E-04   0.114832E-04   0.761600E-04
  3628   0.137094E-02   0.121124E-04   0.114661E-04   0.760072E-04
  3629   0.137428E-02   0.120973E-04   0.114490E-04   0.758555E-04
  3630   0.137761E-02   0.120822E-04   0.114318E-04   0.757052E-04
  3631   0.138095E-02   0.120673E-04   0.114146E-04   0.755563E-04
  3632   0.138427E-02   0.120524E-04   0.113974E-04   0.754090E-04
  3633   0.138756E-02   0.120376E-04   0.113802E-04   0.752636E-04
  3634   0.139083E-02   0.120228E-04   0.113629E-04   0.751201E-04
  3635   0.139405E-02   0.120082E-04   0.113455E-04   0.749787E-04
  3636   0.139722E-02   0.119937E-04   0.113282E-04   0.748396E-04
  3637   0.140034E-02   0.119792E-04   0.113108E-04   0.747030E-04
  3638   0.140339E-02   0.119648E-04   0.112933E-04   0.745691E-04
  3639   0.140636E-02   0.119506E-04   0.112759E-04   0.744379E-04
  3640   0.140925E-02   0.119364E-04   0.112583E-04   0.743097E-04
  3641   0.141205E-02   0.119223E-04   0.112408E-04   0.741847E-04
  3642   0.141474E-02   0.119083E-04   0.112231E-04   0.740630E-04
  3643   0.141732E-02   0.118944E-04   0.112055E-04   0.739447E-04
  3644   0.141979E-02   0.118806E-04   0.111878E-04   0.738301E-04
  3645   0.142212E-02   0.118669E-04   0.111700E-04   0.737194E-04
  3646   0.142432E-02   0.118533E-04   0.111522E-04   0.736126E-04
  3647   0.142636E-02   0.118398E-04   0.111343E-04   0.735100E-04
  3648   0.142826E-02   0.118265E-04   0.111164E-04   0.734117E-04
  3649   0.142999E-02   0.118132E-04   0.110984E-04   0.733179E-04
  3650   0.143155E-02   0.118000E-04   0.110804E-04   0.732287E-04
  3651   0.143293E-02   0.117869E-04   0.110623E-04   0.731444E-04
  3652   0.143413E-02   0.117740E-04   0.110441E-04   0.730646E-04
  3653   0.143516E-02   0.117611E-04   0.110259E-04   0.729893E-04
  3654   0.143602E-02   0.117483E-04   0.110077E-04   0.729183E-04
  3655   0.143672E-02   0.117356E-04   0.109894E-04   0.728513E-04
  3656   0.143727E-02   0.117230E-04   0.109711E-04   0.727882E-04
  3657   0.143766E-02   0.117104E-04   0.109528E-04   0.727287E-04
  3658   0.143791E-02   0.116979E-04   0.109345E-04   0.726727E-04
  3659   0.143802E-02   0.116854E-04   0.109162E-04   0.726200E-04
  3660   0.143799E-02   0.116730E-04   0.108979E-04   0.725703E-04
  3661   0.143783E-02   0.116607E-04   0.108795E-04   0.725235E-04
  3662   0.143754E-02   0.116483E-04   0.108612E-04   0.724795E-04
  3663   0.143713E-02   0.116360E-04   0.108430E-04   0.724379E-04
  3664   0.143661E-02   0.116237E-04   0.108247E-04   0.723986E-04
  3665   0.143598E-02   0.116115E-04   0.108065E-04   0.723614E-04
  3666   0.143524E-02   0.115992E-04   0.107883E-04   0.723261E-04
  3667   0.143439E-02   0.115869E-04   0.107702E-04   0.722926E-04
  3668   0.143346E-02   0.115746E-04   0.107521E-04   0.722605E-04
  3669   0.143243E-02   0.115623E-04   0.107341E-04   0.722298E-04
  3670   0.143132E-02   0.115500E-04   0.107162E-04   0.722002E-04
  3671   0.143012E-02   0.115377E-04   0.106983E-04   0.721716E-04
  3672   0.142885E-02   0.115253E-04   0.106805E-04   0.721437E-04
  3673   0.142751E-02   0.115129E-04   0.106628E-04   0.721163E-04
  3674   0.142611E-02   0.115004E-04   0.106452E-04   0.720893E-04
  3675   0.142464E-02   0.114879E-04   0.106277E-04   0.720625E-04
  3676   0.142312E-02   0.114753E-04   0.106103E-04   0.720356E-04
  3677   0.142154E-02   0.114626E-04   0.105930E-04   0.720085E-04
  3678   0.141993E-02   0.114499E-04   0.105758E-04   0.719809E-04
  3679   0.141827E-02   0.114371E-04   0.105588E-04   0.719527E-04
  3680   0.141658E-02   0.114242E-04   0.105419E-04   0.719237E-04
  3681   0.141485E-02   0.114111E-04   0.105251E-04   0.718937E-04
  3682   0.141311E-02   0.113980E-04   0.105085E-04   0.718625E-04
  3683   0.141134E-02   0.113848E-04   0.104921E-04   0.718299E-04
  3684   0.140955E-02   0.113715E-04   0.104758E-04   0.717957E-04
  3685   0.140776E-02   0.113580E-04   0.104596E-04   0.717597E-04
  3686   0.140596E-02   0.113444E-04   0.104437E-04   0.717217E-04
  3687   0.140417E-02   0.113307E-04   0.104279E-04   0.716816E-04
  3688   0.140237E-02   0.113168E-04   0.104123E-04   0.716390E-04
  3689   0.140059E-02   0.113028E-04   0.103969E-04   0.715939E-04
  3690   0.139882E-02   0.112886E-04   0.103818E-04   0.715460E-04
  3691   0.139708E-02   0.112743E-04   0.103668E-04   0.714952E-04
  3692   0.139536E-02   0.112597E-04   0.103520E-04   0.714412E-04
  3693   0.139367E-02   0.112450E-04   0.103375E-04   0.713839E-04
  3694   0.139201E-02   0.112301E-04   0.103231E-04   0.713230E-04
  3695   0.139040E-02   0.112151E-04   0.103090E-04   0.712583E-04
  3696   0.138883E-02   0.111998E-04   0.102952E-04   0.711898E-04
  3697   0.138731E-02   0.111843E-04   0.102816E-04   0.711171E-04
  3698   0.138585E-02   0.111686E-04   0.102683E-04   0.710401E-04
  3699   0.138445E-02   0.111527E-04   0.102552E-04   0.709586E-04
  3700   0.138311E-02   0.111366E-04   0.102424E-04   0.708723E-04
  3701   0.138184E-02   0.111202E-04   0.102298E-04   0.707812E-04
  3702   0.138065E-02   0.111036E-04   0.102175E-04   0.706854E-04
  3703   0.137952E-02   0.110868E-04   0.102055E-04   0.705850E-04
  3704   0.137846E-02   0.110697E-04   0.101938E-04   0.704801E-04
  3705   0.137746E-02   0.110525E-04   0.101822E-04   0.703710E-04
  3706   0.137653E-02   0.110351E-04   0.101710E-04   0.702578E-04
  3707   0.137566E-02   0.110175E-04   0.101599E-04   0.701406E-04
  3708   0.137486E-02   0.109997E-04   0.101491E-04   0.700197E-04
  3709   0.137411E-02   0.109817E-04   0.101384E-04   0.698952E-04
  3710   0.137342E-02   0.109636E-04   0.101280E-04   0.697672E-04
  3711   0.137279E-02   0.109453E-04   0.101178E-04   0.696359E-04
  3712   0.137222E-02   0.109269E-04   0.101077E-04   0.695014E-04
  3713   0.137170E-02   0.109084E-04   0.100979E-04   0.693640E-04
  3714   0.137124E-02   0.108897E-04   0.100882E-04   0.692238E-04
  3715   0.137083E-02   0.108708E-04   0.100787E-04   0.690810E-04
  3716   0.137047E-02   0.108519E-04   0.100693E-04   0.689356E-04
  3717   0.137016E-02   0.108329E-04   0.100601E-04   0.687879E-04
  3718   0.136990E-02   0.108137E-04   0.100510E-04   0.686381E-04
  3719   0.136968E-02   0.107945E-04   0.100421E-04   0.684863E-04
  3720   0.136951E-02   0.107751E-04   0.100332E-04   0.683326E-04
  3721   0.136939E-02   0.107557E-04   0.100246E-04   0.681772E-04
  3722   0.136931E-02   0.107363E-04   0.100160E-04   0.680203E-04
  3723   0.136927E-02   0.107167E-04   0.100075E-04   0.678621E-04
  3724   0.136928E-02   0.106971E-04   0.999910E-05   0.677027E-04
  3725   0.136932E-02   0.106775E-04   0.999080E-05   0.675422E-04
  3726   0.136940E-02   0.106578E-04   0.998258E-05   0.673808E-04
  3727   0.136952E-02   0.106381E-04   0.997443E-05   0.672188E-04
  3728   0.136967E-02   0.106184E-04   0.996634E-05   0.670562E-04
  3729   0.136985E-02   0.105986E-04   0.995831E-05   0.668932E-04
  3730   0.137007E-02   0.105789E-04   0.995033E-05   0.667299E-04
  3731   0.137033E-02   0.105591E-04   0.994239E-05   0.665666E-04
  3732   0.137061E-02   0.105394E-04   0.993448E-05   0.664034E-04
  3733   0.137092E-02   0.105196E-04   0.992659E-05   0.662405E-04
  3734   0.137126E-02   0.104999E-04   0.991872E-05   0.660780E-04
  3735   0.137162E-02   0.104803E-04   0.991086E-05   0.659160E-04
  3736   0.137201E-02   0.104606E-04   0.990301E-05   0.657548E-04
  3737   0.137242E-02   0.104410E-04   0.989514E-05   0.655945E-04
  3738   0.137286E-02   0.104215E-04   0.988726E-05   0.654353E-04
  3739   0.137331E-02   0.104020E-04   0.987936E-05   0.652772E-04
  3740   0.137379E-02   0.103826E-04   0.987143E-05   0.651206E-04
  3741   0.137429E-02   0.103633E-04   0.986346E-05   0.649655E-04
  3742   0.137480E-02   0.103440E-04   0.985545E-05   0.648121E-04
  3743   0.137533E-02   0.103249E-04   0.984738E-05   0.646606E-04
  3744   0.137587E-02   0.103059E-04   0.983926E-05   0.645111E-04
  3745   0.137642E-02   0.102869E-04   0.983106E-05   0.643638E-04
  3746   0.137699E-02   0.102681E-04   0.982279E-05   0.642189E-04
  3747   0.137757E-02   0.102494E-04   0.981443E-05   0.640765E-04
  3748   0.137816E-02   0.102308E-04   0.980598E-05   0.639367E-04
  3749   0.137875E-02   0.102124E-04   0.979743E-05   0.637998E-04
  3750   0.137935E-02   0.101941E-04   0.978877E-05   0.636659E-04
  3751   0.137996E-02   0.101760E-04   0.977999E-05   0.635351E-04
  3752   0.138057E-02   0.101580E-04   0.977111E-05   0.634074E-04
  3753   0.138119E-02   0.101402E-04   0.976210E-05   0.632828E-04
  3754   0.138182E-02   0.101226E-04   0.975298E-05   0.631611E-04
  3755   0.138245E-02   0.101050E-04   0.974375E-05   0.630422E-04
  3756   0.138309E-02   0.100877E-04   0.973440E-05   0.629262E-04
  3757   0.138373E-02   0.100705E-04   0.972494E-05   0.628129E-04
  3758   0.138438E-02   0.100535E-04   0.971536E-05   0.627023E-04
  3759   0.138504E-02   0.100366E-04   0.970567E-05   0.625943E-04
  3760   0.138570E-02   0.100198E-04   0.969586E-05   0.624889E-04
  3761   0.138637E-02   0.100032E-04   0.968594E-05   0.623859E-04
  3762   0.138705E-02   0.998681E-05   0.967591E-05   0.622854E-04
  3763   0.138774E-02   0.997053E-05   0.966576E-05   0.621871E-04
  3764   0.138843E-02   0.995441E-05   0.965550E-05   0.620912E-04
  3765   0.138913E-02   0.993844E-05   0.964513E-05   0.619974E-04
  3766   0.138984E-02   0.992262E-05   0.963465E-05   0.619057E-04
  3767   0.139056E-02   0.990695E-05   0.962405E-05   0.618161E-04
  3768   0.139129E-02   0.989143E-05   0.961334E-05   0.617285E-04
  3769   0.139203E-02   0.987606E-05   0.960251E-05   0.616429E-04
  3770   0.139277E-02   0.986085E-05   0.959158E-05   0.615590E-04
  3771   0.139352E-02   0.984579E-05   0.958053E-05   0.614770E-04
  3772   0.139429E-02   0.983087E-05   0.956937E-05   0.613966E-04
  3773   0.139506E-02   0.981611E-05   0.955810E-05   0.613179E-04
  3774   0.139584E-02   0.980150E-05   0.954672E-05   0.612408E-04
  3775   0.139663E-02   0.978704E-05   0.953523E-05   0.611652E-04
  3776   0.139743E-02   0.977272E-05   0.952362E-05   0.610911E-04
  3777   0.139825E-02   0.975856E-05   0.951191E-05   0.610183E-04
  3778   0.139907E-02   0.974455E-05   0.950008E-05   0.609468E-04
  3779   0.139990E-02   0.973068E-05   0.948815E-05   0.608765E-04
  3780   0.140074E-02   0.971697E-05   0.947610E-05   0.608074E-04
  3781   0.140160E-02   0.970340E-05   0.946395E-05   0.607394E-04
  3782   0.140246E-02   0.968999E-05   0.945168E-05   0.606724E-04
  3783   0.140334E-02   0.967672E-05   0.943930E-05   0.606063E-04
  3784   0.140423E-02   0.966360E-05   0.942682E-05   0.605412E-04
  3785   0.140513E-02   0.965062E-05   0.941423E-05   0.604769E-04
  3786   0.140604E-02   0.963780E-05   0.940152E-05   0.604133E-04
  3787   0.140696E-02   0.962512E-05   0.938871E-05   0.603504E-04
  3788   0.140790E-02   0.961259E-05   0.937579E-05   0.602881E-04
  3789   0.140884E-02   0.960021E-05   0.936276E-05   0.602264E-04
  3790   0.140980E-02   0.958797E-05   0.934962E-05   0.601651E-04
  3791   0.141078E-02   0.957588E-05   0.933638E-05   0.601042E-04
  3792   0.141176E-02   0.956394E-05   0.932302E-05   0.600437E-04
  3793   0.141276E-02   0.955214E-05   0.930956E-05   0.599834E-04
  3794   0.141377E-02   0.954049E-05   0.929599E-05   0.599233E-04
  3795   0.141480E-02   0.952898E-05   0.928232E-05   0.598634E-04
  3796   0.141584E-02   0.951762E-05   0.926853E-05   0.598035E-04
  3797   0.141689E-02   0.950641E-05   0.925464E-05   0.597436E-04
  3798   0.141796E-02   0.949534E-05   0.924065E-05   0.596837E-04
  3799   0.141904E-02   0.948441E-05   0.922654E-05   0.596236E-04
  3800   0.142014E-02   0.947363E-05   0.921233E-05   0.595632E-04
  3801   0.142125E-02   0.946299E-05   0.919802E-05   0.595026E-04
  3802   0.142237E-02   0.945249E-05   0.918360E-05   0.594418E-04
  3803   0.142351E-02   0.944213E-05   0.916908E-05   0.593807E-04
  3804   0.142466E-02   0.943190E-05   0.915448E-05   0.593194E-04
  3805   0.142582E-02   0.942179E-05   0.913979E-05   0.592579E-04
  3806   0.142699E-02   0.941179E-05   0.912502E-05   0.591963E-04
  3807   0.142817E-02   0.940192E-05   0.911017E-05   0.591346E-04
  3808   0.142936E-02   0.939215E-05   0.909525E-05   0.590727E-04
  3809   0.143056E-02   0.938248E-05   0.908027E-05   0.590108E-04
  3810   0.143176E-02   0.937291E-05   0.906522E-05   0.589489E-04
  3811   0.143297E-02   0.936344E-05   0.905012E-05   0.588870E-04
  3812   0.143419E-02   0.935405E-05   0.903496E-05   0.588250E-04
  3813   0.143541E-02   0.934475E-05   0.901976E-05   0.587631E-04
  3814   0.143664E-02   0.933552E-05   0.900452E-05   0.587013E-04
  3815   0.143786E-02   0.932637E-05   0.898925E-05   0.586395E-04
  3816   0.143910E-02   0.931729E-05   0.897394E-05   0.585779E-04
  3817   0.144033E-02   0.930826E-05   0.895861E-05   0.585165E-04
  3818   0.144156E-02   0.929930E-05   0.894325E-05   0.584552E-04
  3819   0.144279E-02   0.929039E-05   0.892788E-05   0.583941E-04
  3820   0.144402E-02   0.928152E-05   0.891250E-05   0.583332E-04
  3821   0.144525E-02   0.927270E-05   0.889712E-05   0.582726E-04
  3822   0.144648E-02   0.926391E-05   0.888173E-05   0.582123E-04
  3823   0.144771E-02   0.925516E-05   0.886635E-05   0.581523E-04
  3824   0.144893E-02   0.924643E-05   0.885097E-05   0.580926E-04
  3825   0.145014E-02   0.923772E-05   0.883561E-05   0.580333E-04
  3826   0.145135E-02   0.922903E-05   0.882027E-05   0.579744E-04
  3827   0.145255E-02   0.922036E-05   0.880496E-05   0.579159E-04
  3828   0.145374E-02   0.921168E-05   0.878967E-05   0.578578E-04
  3829   0.145493E-02   0.920301E-05   0.877442E-05   0.578003E-04
  3830   0.145611E-02   0.919434E-05   0.875920E-05   0.577432E-04
  3831   0.145727E-02   0.918565E-05   0.874403E-05   0.576866E-04
  3832   0.145843E-02   0.917696E-05   0.872891E-05   0.576307E-04
  3833   0.145957E-02   0.916824E-05   0.871385E-05   0.575752E-04
  3834   0.146071E-02   0.915950E-05   0.869884E-05   0.575204E-04
  3835   0.146183E-02   0.915073E-05   0.868390E-05   0.574663E-04
  3836   0.146293E-02   0.914192E-05   0.866903E-05   0.574128E-04
  3837   0.146402E-02   0.913307E-05   0.865423E-05   0.573600E-04
  3838   0.146509E-02   0.912418E-05   0.863951E-05   0.573079E-04
  3839   0.146615E-02   0.911524E-05   0.862488E-05   0.572565E-04
  3840   0.146719E-02   0.910625E-05   0.861033E-05   0.572059E-04
  3841   0.146821E-02   0.909719E-05   0.859588E-05   0.571561E-04
  3842   0.146922E-02   0.908807E-05   0.858153E-05   0.571072E-04
  3843   0.147020E-02   0.907888E-05   0.856729E-05   0.570591E-04
  3844   0.147116E-02   0.906961E-05   0.855315E-05   0.570118E-04
  3845   0.147210E-02   0.906026E-05   0.853913E-05   0.569655E-04
  3846   0.147302E-02   0.905083E-05   0.852523E-05   0.569201E-04
  3847   0.147392E-02   0.904130E-05   0.851145E-05   0.568757E-04
  3848   0.147479E-02   0.903168E-05   0.849781E-05   0.568323E-04
  3849   0.147564E-02   0.902196E-05   0.848429E-05   0.567898E-04
  3850   0.147646E-02   0.901213E-05   0.847092E-05   0.567485E-04
  3851   0.147725E-02   0.900219E-05   0.845769E-05   0.567081E-04
  3852   0.147802E-02   0.899215E-05   0.844460E-05   0.566688E-04
  3853   0.147877E-02   0.898200E-05   0.843164E-05   0.566305E-04
  3854   0.147949E-02   0.897177E-05   0.841881E-05   0.565930E-04
  3855   0.148018E-02   0.896144E-05   0.840610E-05   0.565564E-04
  3856   0.148086E-02   0.895103E-05   0.839351E-05   0.565206E-04
  3857   0.148151E-02   0.894054E-05   0.838103E-05   0.564855E-04
  3858   0.148213E-02   0.892998E-05   0.836865E-05   0.564511E-04
  3859   0.148274E-02   0.891936E-05   0.835637E-05   0.564174E-04
  3860   0.148332E-02   0.890868E-05   0.834418E-05   0.563842E-04
  3861   0.148389E-02   0.889794E-05   0.833208E-05   0.563515E-04
  3862   0.148443E-02   0.888715E-05   0.832006E-05   0.563193E-04
  3863   0.148495E-02   0.887632E-05   0.830812E-05   0.562875E-04
  3864   0.148546E-02   0.886546E-05   0.829625E-05   0.562561E-04
  3865   0.148595E-02   0.885456E-05   0.828444E-05   0.562250E-04
  3866   0.148641E-02   0.884364E-05   0.827269E-05   0.561941E-04
  3867   0.148687E-02   0.883269E-05   0.826099E-05   0.561634E-04
  3868   0.148730E-02   0.882174E-05   0.824933E-05   0.561328E-04
  3869   0.148772E-02   0.881077E-05   0.823772E-05   0.561023E-04
