#    L    TT             EE             BB             TE          
  2469   0.863505E+02   0.279876E+01   0.338243E-01  -0.309319E+01
  2470   0.860896E+02   0.280132E+01   0.337892E-01  -0.307901E+01
  2471   0.858293E+02   0.280396E+01   0.337541E-01  -0.306549E+01
  2472   0.855697E+02   0.280669E+01   0.337190E-01  -0.305262E+01
  2473   0.853106E+02   0.280948E+01   0.336840E-01  -0.304041E+01
  2474   0.850522E+02   0.281234E+01   0.336489E-01  -0.302884E+01
  2475   0.847945E+02   0.281527E+01   0.336139E-01  -0.301793E+01
  2476   0.845376E+02   0.281826E+01   0.335788E-01  -0.300767E+01
  2477   0.842814E+02   0.282131E+01   0.335438E-01  -0.299805E+01
  2478   0.840262E+02   0.282441E+01   0.335088E-01  -0.298907E+01
  2479   0.837718E+02   0.282756E+01   0.334739E-01  -0.298072E+01
  2480   0.835182E+02   0.283076E+01   0.334389E-01  -0.297301E+01
  2481   0.832656E+02   0.283400E+01   0.334040E-01  -0.296593E+01
  2482   0.830141E+02   0.283727E+01   0.333690E-01  -0.295948E+01
  2483   0.827634E+02   0.284057E+01   0.333342E-01  -0.295364E+01
  2484   0.825138E+02   0.284391E+01   0.332993E-01  -0.294843E+01
  2485   0.822653E+02   0.284727E+01   0.332644E-01  -0.294382E+01
  2486   0.820180E+02   0.285065E+01   0.332296E-01  -0.293982E+01
  2487   0.817717E+02   0.285405E+01   0.331948E-01  -0.293643E+01
  2488   0.815267E+02   0.285746E+01   0.331600E-01  -0.293363E+01
  2489   0.812827E+02   0.286088E+01   0.331253E-01  -0.293143E+01
  2490   0.810400E+02   0.286430E+01   0.330905E-01  -0.292981E+01
  2491   0.807987E+02   0.286772E+01   0.330559E-01  -0.292877E+01
  2492   0.805586E+02   0.287114E+01   0.330212E-01  -0.292830E+01
  2493   0.803197E+02   0.287456E+01   0.329866E-01  -0.292840E+01
  2494   0.800822E+02   0.287796E+01   0.329519E-01  -0.292907E+01
  2495   0.798461E+02   0.288135E+01   0.329174E-01  -0.293028E+01
  2496   0.796114E+02   0.288472E+01   0.328828E-01  -0.293205E+01
  2497   0.793781E+02   0.288807E+01   0.328483E-01  -0.293435E+01
  2498   0.791462E+02   0.289140E+01   0.328138E-01  -0.293719E+01
  2499   0.789158E+02   0.289469E+01   0.327794E-01  -0.294055E+01
  2500   0.786869E+02   0.289796E+01   0.327450E-01  -0.294443E+01
  2501   0.784595E+02   0.290118E+01   0.327106E-01  -0.294882E+01
  2502   0.782337E+02   0.290437E+01   0.326763E-01  -0.295372E+01
  2503   0.780094E+02   0.290751E+01   0.326420E-01  -0.295911E+01
  2504   0.777867E+02   0.291060E+01   0.326077E-01  -0.296498E+01
  2505   0.775655E+02   0.291365E+01   0.325735E-01  -0.297134E+01
  2506   0.773461E+02   0.291664E+01   0.325393E-01  -0.297816E+01
  2507   0.771282E+02   0.291957E+01   0.325052E-01  -0.298544E+01
  2508   0.769120E+02   0.292245E+01   0.324710E-01  -0.299318E+01
  2509   0.766975E+02   0.292526E+01   0.324370E-01  -0.300136E+01
  2510   0.764847E+02   0.292801E+01   0.324030E-01  -0.300998E+01
  2511   0.762735E+02   0.293069E+01   0.323690E-01  -0.301902E+01
  2512   0.760642E+02   0.293329E+01   0.323350E-01  -0.302847E+01
  2513   0.758565E+02   0.293582E+01   0.323012E-01  -0.303833E+01
  2514   0.756506E+02   0.293827E+01   0.322673E-01  -0.304859E+01
  2515   0.754465E+02   0.294064E+01   0.322335E-01  -0.305924E+01
  2516   0.752441E+02   0.294293E+01   0.321998E-01  -0.307026E+01
  2517   0.750436E+02   0.294513E+01   0.321661E-01  -0.308165E+01
  2518   0.748448E+02   0.294724E+01   0.321324E-01  -0.309340E+01
  2519   0.746479E+02   0.294927E+01   0.320988E-01  -0.310550E+01
  2520   0.744528E+02   0.295119E+01   0.320653E-01  -0.311794E+01
  2521   0.742594E+02   0.295302E+01   0.320318E-01  -0.313070E+01
  2522   0.740680E+02   0.295475E+01   0.319983E-01  -0.314379E+01
  2523   0.738784E+02   0.295638E+01   0.319649E-01  -0.315718E+01
  2524   0.736907E+02   0.295791E+01   0.319315E-01  -0.317087E+01
  2525   0.735048E+02   0.295933E+01   0.318982E-01  -0.318484E+01
  2526   0.733208E+02   0.296064E+01   0.318650E-01  -0.319909E+01
  2527   0.731386E+02   0.296184E+01   0.318318E-01  -0.321360E+01
  2528   0.729584E+02   0.296293E+01   0.317986E-01  -0.322837E+01
  2529   0.727800E+02   0.296391E+01   0.317656E-01  -0.324339E+01
  2530   0.726035E+02   0.296477E+01   0.317325E-01  -0.325863E+01
  2531   0.724289E+02   0.296551E+01   0.316996E-01  -0.327410E+01
  2532   0.722562E+02   0.296614E+01   0.316666E-01  -0.328979E+01
  2533   0.720853E+02   0.296664E+01   0.316338E-01  -0.330567E+01
  2534   0.719164E+02   0.296702E+01   0.316009E-01  -0.332174E+01
  2535   0.717493E+02   0.296727E+01   0.315682E-01  -0.333800E+01
  2536   0.715841E+02   0.296740E+01   0.315355E-01  -0.335442E+01
  2537   0.714208E+02   0.296740E+01   0.315029E-01  -0.337100E+01
  2538   0.712594E+02   0.296727E+01   0.314703E-01  -0.338773E+01
  2539   0.710998E+02   0.296701E+01   0.314378E-01  -0.340460E+01
  2540   0.709422E+02   0.296662E+01   0.314053E-01  -0.342159E+01
  2541   0.707863E+02   0.296610E+01   0.313729E-01  -0.343870E+01
  2542   0.706324E+02   0.296543E+01   0.313406E-01  -0.345591E+01
  2543   0.704803E+02   0.296464E+01   0.313083E-01  -0.347322E+01
  2544   0.703301E+02   0.296371E+01   0.312761E-01  -0.349061E+01
  2545   0.701817E+02   0.296265E+01   0.312439E-01  -0.350807E+01
  2546   0.700352E+02   0.296144E+01   0.312118E-01  -0.352559E+01
  2547   0.698904E+02   0.296010E+01   0.311798E-01  -0.354316E+01
  2548   0.697475E+02   0.295862E+01   0.311478E-01  -0.356078E+01
  2549   0.696064E+02   0.295700E+01   0.311159E-01  -0.357843E+01
  2550   0.694671E+02   0.295523E+01   0.310840E-01  -0.359609E+01
  2551   0.693296E+02   0.295333E+01   0.310522E-01  -0.361376E+01
  2552   0.691939E+02   0.295128E+01   0.310205E-01  -0.363144E+01
  2553   0.690599E+02   0.294909E+01   0.309888E-01  -0.364910E+01
  2554   0.689277E+02   0.294676E+01   0.309572E-01  -0.366674E+01
  2555   0.687972E+02   0.294429E+01   0.309257E-01  -0.368435E+01
  2556   0.686684E+02   0.294167E+01   0.308942E-01  -0.370191E+01
  2557   0.685414E+02   0.293891E+01   0.308628E-01  -0.371943E+01
  2558   0.684160E+02   0.293600E+01   0.308315E-01  -0.373688E+01
  2559   0.682923E+02   0.293295E+01   0.308002E-01  -0.375427E+01
  2560   0.681703E+02   0.292975E+01   0.307690E-01  -0.377157E+01
  2561   0.680499E+02   0.292642E+01   0.307378E-01  -0.378878E+01
  2562   0.679312E+02   0.292293E+01   0.307067E-01  -0.380590E+01
  2563   0.678141E+02   0.291931E+01   0.306757E-01  -0.382290E+01
  2564   0.676986E+02   0.291554E+01   0.306447E-01  -0.383979E+01
  2565   0.675846E+02   0.291162E+01   0.306139E-01  -0.385654E+01
  2566   0.674722E+02   0.290757E+01   0.305830E-01  -0.387317E+01
  2567   0.673613E+02   0.290337E+01   0.305523E-01  -0.388964E+01
  2568   0.672520E+02   0.289903E+01   0.305215E-01  -0.390596E+01
  2569   0.671441E+02   0.289454E+01   0.304909E-01  -0.392212E+01
  2570   0.670378E+02   0.288992E+01   0.304603E-01  -0.393810E+01
  2571   0.669328E+02   0.288516E+01   0.304298E-01  -0.395391E+01
  2572   0.668294E+02   0.288026E+01   0.303994E-01  -0.396953E+01
  2573   0.667273E+02   0.287522E+01   0.303690E-01  -0.398495E+01
  2574   0.666267E+02   0.287004E+01   0.303387E-01  -0.400017E+01
  2575   0.665274E+02   0.286473E+01   0.303084E-01  -0.401517E+01
  2576   0.664295E+02   0.285928E+01   0.302782E-01  -0.402996E+01
  2577   0.663328E+02   0.285370E+01   0.302481E-01  -0.404452E+01
  2578   0.662376E+02   0.284799E+01   0.302180E-01  -0.405884E+01
  2579   0.661435E+02   0.284214E+01   0.301880E-01  -0.407291E+01
  2580   0.660508E+02   0.283616E+01   0.301581E-01  -0.408674E+01
  2581   0.659592E+02   0.283006E+01   0.301282E-01  -0.410031E+01
  2582   0.658689E+02   0.282382E+01   0.300984E-01  -0.411362E+01
  2583   0.657797E+02   0.281746E+01   0.300687E-01  -0.412665E+01
  2584   0.656917E+02   0.281097E+01   0.300390E-01  -0.413941E+01
  2585   0.656048E+02   0.280436E+01   0.300094E-01  -0.415188E+01
  2586   0.655191E+02   0.279762E+01   0.299798E-01  -0.416406E+01
  2587   0.654343E+02   0.279076E+01   0.299503E-01  -0.417595E+01
  2588   0.653507E+02   0.278379E+01   0.299209E-01  -0.418753E+01
  2589   0.652681E+02   0.277669E+01   0.298915E-01  -0.419880E+01
  2590   0.651865E+02   0.276948E+01   0.298622E-01  -0.420976E+01
  2591   0.651058E+02   0.276215E+01   0.298329E-01  -0.422039E+01
  2592   0.650261E+02   0.275471E+01   0.298037E-01  -0.423070E+01
  2593   0.649473E+02   0.274716E+01   0.297746E-01  -0.424068E+01
  2594   0.648695E+02   0.273950E+01   0.297455E-01  -0.425032E+01
  2595   0.647924E+02   0.273173E+01   0.297166E-01  -0.425961E+01
  2596   0.647162E+02   0.272385E+01   0.296876E-01  -0.426857E+01
  2597   0.646408E+02   0.271587E+01   0.296587E-01  -0.427717E+01
  2598   0.645662E+02   0.270778E+01   0.296299E-01  -0.428541E+01
  2599   0.644923E+02   0.269960E+01   0.296011E-01  -0.429330E+01
  2600   0.644192E+02   0.269132E+01   0.295724E-01  -0.430082E+01
  2601   0.643467E+02   0.268293E+01   0.295437E-01  -0.430797E+01
  2602   0.642750E+02   0.267446E+01   0.295151E-01  -0.431475E+01
  2603   0.642038E+02   0.266590E+01   0.294866E-01  -0.432116E+01
  2604   0.641334E+02   0.265724E+01   0.294581E-01  -0.432719E+01
  2605   0.640634E+02   0.264849E+01   0.294297E-01  -0.433283E+01
  2606   0.639941E+02   0.263966E+01   0.294013E-01  -0.433810E+01
  2607   0.639252E+02   0.263075E+01   0.293730E-01  -0.434297E+01
  2608   0.638569E+02   0.262175E+01   0.293447E-01  -0.434745E+01
  2609   0.637890E+02   0.261268E+01   0.293165E-01  -0.435154E+01
  2610   0.637216E+02   0.260352E+01   0.292884E-01  -0.435523E+01
  2611   0.636546E+02   0.259429E+01   0.292603E-01  -0.435853E+01
  2612   0.635880E+02   0.258499E+01   0.292322E-01  -0.436142E+01
  2613   0.635217E+02   0.257562E+01   0.292043E-01  -0.436392E+01
  2614   0.634558E+02   0.256618E+01   0.291763E-01  -0.436601E+01
  2615   0.633902E+02   0.255667E+01   0.291484E-01  -0.436769E+01
  2616   0.633249E+02   0.254710E+01   0.291206E-01  -0.436897E+01
  2617   0.632598E+02   0.253746E+01   0.290928E-01  -0.436984E+01
  2618   0.631950E+02   0.252777E+01   0.290651E-01  -0.437030E+01
  2619   0.631303E+02   0.251802E+01   0.290374E-01  -0.437036E+01
  2620   0.630659E+02   0.250822E+01   0.290097E-01  -0.437001E+01
  2621   0.630016E+02   0.249836E+01   0.289822E-01  -0.436924E+01
  2622   0.629374E+02   0.248846E+01   0.289546E-01  -0.436807E+01
  2623   0.628733E+02   0.247851E+01   0.289272E-01  -0.436648E+01
  2624   0.628093E+02   0.246851E+01   0.288997E-01  -0.436449E+01
  2625   0.627453E+02   0.245847E+01   0.288723E-01  -0.436209E+01
  2626   0.626814E+02   0.244840E+01   0.288450E-01  -0.435927E+01
  2627   0.626174E+02   0.243828E+01   0.288177E-01  -0.435605E+01
  2628   0.625534E+02   0.242813E+01   0.287904E-01  -0.435242E+01
  2629   0.624893E+02   0.241795E+01   0.287632E-01  -0.434838E+01
  2630   0.624252E+02   0.240773E+01   0.287360E-01  -0.434394E+01
  2631   0.623609E+02   0.239749E+01   0.287089E-01  -0.433909E+01
  2632   0.622966E+02   0.238723E+01   0.286818E-01  -0.433383E+01
  2633   0.622320E+02   0.237694E+01   0.286548E-01  -0.432818E+01
  2634   0.621673E+02   0.236663E+01   0.286278E-01  -0.432213E+01
  2635   0.621024E+02   0.235631E+01   0.286009E-01  -0.431567E+01
  2636   0.620373E+02   0.234597E+01   0.285740E-01  -0.430883E+01
  2637   0.619719E+02   0.233562E+01   0.285471E-01  -0.430159E+01
  2638   0.619063E+02   0.232526E+01   0.285203E-01  -0.429396E+01
  2639   0.618404E+02   0.231489E+01   0.284935E-01  -0.428594E+01
  2640   0.617742E+02   0.230452E+01   0.284667E-01  -0.427753E+01
  2641   0.617076E+02   0.229414E+01   0.284401E-01  -0.426874E+01
  2642   0.616407E+02   0.228377E+01   0.284134E-01  -0.425957E+01
  2643   0.615733E+02   0.227339E+01   0.283868E-01  -0.425002E+01
  2644   0.615057E+02   0.226302E+01   0.283602E-01  -0.424010E+01
  2645   0.614375E+02   0.225266E+01   0.283336E-01  -0.422980E+01
  2646   0.613690E+02   0.224230E+01   0.283071E-01  -0.421913E+01
  2647   0.612999E+02   0.223196E+01   0.282806E-01  -0.420810E+01
  2648   0.612305E+02   0.222163E+01   0.282541E-01  -0.419671E+01
  2649   0.611605E+02   0.221132E+01   0.282277E-01  -0.418496E+01
  2650   0.610900E+02   0.220102E+01   0.282013E-01  -0.417286E+01
  2651   0.610189E+02   0.219075E+01   0.281750E-01  -0.416040E+01
  2652   0.609474E+02   0.218050E+01   0.281487E-01  -0.414760E+01
  2653   0.608752E+02   0.217027E+01   0.281224E-01  -0.413446E+01
  2654   0.608025E+02   0.216007E+01   0.280962E-01  -0.412098E+01
  2655   0.607291E+02   0.214990E+01   0.280700E-01  -0.410717E+01
  2656   0.606552E+02   0.213976E+01   0.280438E-01  -0.409303E+01
  2657   0.605805E+02   0.212965E+01   0.280176E-01  -0.407856E+01
  2658   0.605053E+02   0.211958E+01   0.279915E-01  -0.406377E+01
  2659   0.604293E+02   0.210955E+01   0.279654E-01  -0.404867E+01
  2660   0.603527E+02   0.209956E+01   0.279393E-01  -0.403326E+01
  2661   0.602754E+02   0.208960E+01   0.279133E-01  -0.401754E+01
  2662   0.601974E+02   0.207970E+01   0.278873E-01  -0.400152E+01
  2663   0.601186E+02   0.206983E+01   0.278613E-01  -0.398521E+01
  2664   0.600392E+02   0.206002E+01   0.278353E-01  -0.396861E+01
  2665   0.599590E+02   0.205025E+01   0.278094E-01  -0.395173E+01
  2666   0.598781E+02   0.204054E+01   0.277835E-01  -0.393457E+01
  2667   0.597963E+02   0.203088E+01   0.277576E-01  -0.391714E+01
  2668   0.597139E+02   0.202128E+01   0.277317E-01  -0.389944E+01
  2669   0.596305E+02   0.201173E+01   0.277059E-01  -0.388149E+01
  2670   0.595465E+02   0.200224E+01   0.276801E-01  -0.386327E+01
  2671   0.594616E+02   0.199281E+01   0.276544E-01  -0.384481E+01
  2672   0.593759E+02   0.198345E+01   0.276286E-01  -0.382610E+01
  2673   0.592893E+02   0.197415E+01   0.276029E-01  -0.380716E+01
  2674   0.592020E+02   0.196491E+01   0.275771E-01  -0.378798E+01
  2675   0.591138E+02   0.195574E+01   0.275515E-01  -0.376858E+01
  2676   0.590248E+02   0.194664E+01   0.275258E-01  -0.374896E+01
  2677   0.589348E+02   0.193761E+01   0.275001E-01  -0.372913E+01
  2678   0.588441E+02   0.192865E+01   0.274745E-01  -0.370909E+01
  2679   0.587525E+02   0.191977E+01   0.274489E-01  -0.368886E+01
  2680   0.586600E+02   0.191096E+01   0.274233E-01  -0.366843E+01
  2681   0.585666E+02   0.190222E+01   0.273978E-01  -0.364781E+01
  2682   0.584724E+02   0.189357E+01   0.273722E-01  -0.362701E+01
  2683   0.583773E+02   0.188499E+01   0.273467E-01  -0.360604E+01
  2684   0.582813E+02   0.187649E+01   0.273212E-01  -0.358490E+01
  2685   0.581843E+02   0.186807E+01   0.272957E-01  -0.356359E+01
  2686   0.580866E+02   0.185974E+01   0.272702E-01  -0.354214E+01
  2687   0.579878E+02   0.185149E+01   0.272448E-01  -0.352053E+01
  2688   0.578883E+02   0.184332E+01   0.272193E-01  -0.349879E+01
  2689   0.577877E+02   0.183524E+01   0.271939E-01  -0.347691E+01
  2690   0.576864E+02   0.182725E+01   0.271685E-01  -0.345490E+01
  2691   0.575840E+02   0.181934E+01   0.271431E-01  -0.343277E+01
  2692   0.574809E+02   0.181153E+01   0.271177E-01  -0.341053E+01
  2693   0.573768E+02   0.180380E+01   0.270924E-01  -0.338819E+01
  2694   0.572718E+02   0.179617E+01   0.270670E-01  -0.336574E+01
  2695   0.571659E+02   0.178863E+01   0.270417E-01  -0.334320E+01
  2696   0.570592E+02   0.178118E+01   0.270164E-01  -0.332057E+01
  2697   0.569515E+02   0.177383E+01   0.269911E-01  -0.329786E+01
  2698   0.568429E+02   0.176657E+01   0.269658E-01  -0.327507E+01
  2699   0.567335E+02   0.175940E+01   0.269405E-01  -0.325222E+01
  2700   0.566232E+02   0.175233E+01   0.269153E-01  -0.322931E+01
  2701   0.565119E+02   0.174536E+01   0.268900E-01  -0.320635E+01
  2702   0.563998E+02   0.173848E+01   0.268648E-01  -0.318333E+01
  2703   0.562868E+02   0.173170E+01   0.268396E-01  -0.316028E+01
  2704   0.561730E+02   0.172502E+01   0.268144E-01  -0.313719E+01
  2705   0.560583E+02   0.171844E+01   0.267892E-01  -0.311408E+01
  2706   0.559427E+02   0.171195E+01   0.267640E-01  -0.309095E+01
  2707   0.558263E+02   0.170557E+01   0.267388E-01  -0.306780E+01
  2708   0.557090E+02   0.169929E+01   0.267137E-01  -0.304464E+01
  2709   0.555908E+02   0.169310E+01   0.266885E-01  -0.302148E+01
  2710   0.554719E+02   0.168702E+01   0.266634E-01  -0.299833E+01
  2711   0.553521E+02   0.168104E+01   0.266383E-01  -0.297518E+01
  2712   0.552315E+02   0.167515E+01   0.266131E-01  -0.295206E+01
  2713   0.551100E+02   0.166937E+01   0.265881E-01  -0.292896E+01
  2714   0.549879E+02   0.166369E+01   0.265630E-01  -0.290589E+01
  2715   0.548648E+02   0.165812E+01   0.265379E-01  -0.288286E+01
  2716   0.547410E+02   0.165264E+01   0.265128E-01  -0.285987E+01
  2717   0.546164E+02   0.164726E+01   0.264878E-01  -0.283692E+01
  2718   0.544910E+02   0.164199E+01   0.264627E-01  -0.281404E+01
  2719   0.543648E+02   0.163682E+01   0.264377E-01  -0.279121E+01
  2720   0.542380E+02   0.163174E+01   0.264126E-01  -0.276845E+01
  2721   0.541103E+02   0.162677E+01   0.263876E-01  -0.274576E+01
  2722   0.539820E+02   0.162190E+01   0.263626E-01  -0.272315E+01
  2723   0.538529E+02   0.161713E+01   0.263376E-01  -0.270063E+01
  2724   0.537232E+02   0.161246E+01   0.263126E-01  -0.267819E+01
  2725   0.535926E+02   0.160790E+01   0.262877E-01  -0.265586E+01
  2726   0.534615E+02   0.160343E+01   0.262627E-01  -0.263362E+01
  2727   0.533297E+02   0.159906E+01   0.262377E-01  -0.261149E+01
  2728   0.531973E+02   0.159479E+01   0.262128E-01  -0.258947E+01
  2729   0.530641E+02   0.159062E+01   0.261878E-01  -0.256757E+01
  2730   0.529305E+02   0.158654E+01   0.261629E-01  -0.254579E+01
  2731   0.527961E+02   0.158257E+01   0.261380E-01  -0.252414E+01
  2732   0.526612E+02   0.157869E+01   0.261131E-01  -0.250263E+01
  2733   0.525257E+02   0.157491E+01   0.260882E-01  -0.248125E+01
  2734   0.523896E+02   0.157122E+01   0.260633E-01  -0.246002E+01
  2735   0.522530E+02   0.156763E+01   0.260384E-01  -0.243894E+01
  2736   0.521158E+02   0.156414E+01   0.260135E-01  -0.241800E+01
  2737   0.519781E+02   0.156074E+01   0.259887E-01  -0.239723E+01
  2738   0.518399E+02   0.155743E+01   0.259638E-01  -0.237662E+01
  2739   0.517012E+02   0.155422E+01   0.259390E-01  -0.235618E+01
  2740   0.515620E+02   0.155110E+01   0.259141E-01  -0.233591E+01
  2741   0.514223E+02   0.154807E+01   0.258893E-01  -0.231581E+01
  2742   0.512823E+02   0.154513E+01   0.258645E-01  -0.229589E+01
  2743   0.511417E+02   0.154228E+01   0.258397E-01  -0.227616E+01
  2744   0.510008E+02   0.153952E+01   0.258149E-01  -0.225662E+01
  2745   0.508594E+02   0.153684E+01   0.257901E-01  -0.223727E+01
  2746   0.507177E+02   0.153426E+01   0.257653E-01  -0.221812E+01
  2747   0.505755E+02   0.153176E+01   0.257406E-01  -0.219917E+01
  2748   0.504330E+02   0.152934E+01   0.257158E-01  -0.218042E+01
  2749   0.502902E+02   0.152701E+01   0.256911E-01  -0.216188E+01
  2750   0.501471E+02   0.152476E+01   0.256663E-01  -0.214355E+01
  2751   0.500036E+02   0.152259E+01   0.256416E-01  -0.212544E+01
  2752   0.498599E+02   0.152051E+01   0.256169E-01  -0.210754E+01
  2753   0.497158E+02   0.151850E+01   0.255922E-01  -0.208987E+01
  2754   0.495716E+02   0.151658E+01   0.255675E-01  -0.207242E+01
  2755   0.494270E+02   0.151473E+01   0.255429E-01  -0.205520E+01
  2756   0.492824E+02   0.151295E+01   0.255182E-01  -0.203821E+01
  2757   0.491374E+02   0.151126E+01   0.254936E-01  -0.202145E+01
  2758   0.489923E+02   0.150963E+01   0.254689E-01  -0.200493E+01
  2759   0.488470E+02   0.150808E+01   0.254443E-01  -0.198865E+01
  2760   0.487016E+02   0.150660E+01   0.254197E-01  -0.197261E+01
  2761   0.485560E+02   0.150519E+01   0.253951E-01  -0.195682E+01
  2762   0.484103E+02   0.150386E+01   0.253705E-01  -0.194127E+01
  2763   0.482645E+02   0.150258E+01   0.253459E-01  -0.192597E+01
  2764   0.481187E+02   0.150138E+01   0.253213E-01  -0.191092E+01
  2765   0.479727E+02   0.150024E+01   0.252968E-01  -0.189612E+01
  2766   0.478267E+02   0.149916E+01   0.252722E-01  -0.188157E+01
  2767   0.476806E+02   0.149815E+01   0.252477E-01  -0.186729E+01
  2768   0.475346E+02   0.149720E+01   0.252232E-01  -0.185326E+01
  2769   0.473885E+02   0.149630E+01   0.251987E-01  -0.183949E+01
  2770   0.472425E+02   0.149547E+01   0.251742E-01  -0.182598E+01
  2771   0.470965E+02   0.149469E+01   0.251498E-01  -0.181273E+01
  2772   0.469506E+02   0.149397E+01   0.251253E-01  -0.179974E+01
  2773   0.468047E+02   0.149331E+01   0.251009E-01  -0.178702E+01
  2774   0.466589E+02   0.149269E+01   0.250764E-01  -0.177457E+01
  2775   0.465132E+02   0.149213E+01   0.250520E-01  -0.176238E+01
  2776   0.463676E+02   0.149162E+01   0.250276E-01  -0.175046E+01
  2777   0.462222E+02   0.149115E+01   0.250033E-01  -0.173880E+01
  2778   0.460769E+02   0.149073E+01   0.249789E-01  -0.172742E+01
  2779   0.459317E+02   0.149036E+01   0.249546E-01  -0.171630E+01
  2780   0.457869E+02   0.149003E+01   0.249302E-01  -0.170545E+01
  2781   0.456421E+02   0.148975E+01   0.249059E-01  -0.169487E+01
  2782   0.454976E+02   0.148950E+01   0.248816E-01  -0.168457E+01
  2783   0.453533E+02   0.148930E+01   0.248574E-01  -0.167453E+01
  2784   0.452093E+02   0.148913E+01   0.248331E-01  -0.166476E+01
  2785   0.450655E+02   0.148901E+01   0.248089E-01  -0.165526E+01
  2786   0.449221E+02   0.148891E+01   0.247846E-01  -0.164603E+01
  2787   0.447789E+02   0.148885E+01   0.247604E-01  -0.163707E+01
  2788   0.446361E+02   0.148882E+01   0.247362E-01  -0.162838E+01
  2789   0.444936E+02   0.148882E+01   0.247121E-01  -0.161995E+01
  2790   0.443514E+02   0.148886E+01   0.246879E-01  -0.161180E+01
  2791   0.442096E+02   0.148892E+01   0.246638E-01  -0.160391E+01
  2792   0.440682E+02   0.148900E+01   0.246397E-01  -0.159629E+01
  2793   0.439271E+02   0.148911E+01   0.246156E-01  -0.158893E+01
  2794   0.437865E+02   0.148924E+01   0.245915E-01  -0.158184E+01
  2795   0.436463E+02   0.148940E+01   0.245675E-01  -0.157501E+01
  2796   0.435066E+02   0.148958E+01   0.245434E-01  -0.156844E+01
  2797   0.433672E+02   0.148977E+01   0.245195E-01  -0.156214E+01
  2798   0.432284E+02   0.148998E+01   0.244954E-01  -0.155609E+01
  2799   0.430899E+02   0.149021E+01   0.244715E-01  -0.155030E+01
  2800   0.429521E+02   0.149045E+01   0.244475E-01  -0.154477E+01
  2801   0.428146E+02   0.149070E+01   0.244236E-01  -0.153950E+01
  2802   0.426778E+02   0.149097E+01   0.243997E-01  -0.153448E+01
  2803   0.425414E+02   0.149125E+01   0.243759E-01  -0.152971E+01
  2804   0.424057E+02   0.149153E+01   0.243520E-01  -0.152519E+01
  2805   0.422704E+02   0.149182E+01   0.243282E-01  -0.152092E+01
  2806   0.421357E+02   0.149212E+01   0.243044E-01  -0.151690E+01
  2807   0.420016E+02   0.149242E+01   0.242806E-01  -0.151312E+01
  2808   0.418681E+02   0.149273E+01   0.242568E-01  -0.150958E+01
  2809   0.417351E+02   0.149303E+01   0.242331E-01  -0.150629E+01
  2810   0.416028E+02   0.149334E+01   0.242094E-01  -0.150323E+01
  2811   0.414711E+02   0.149364E+01   0.241857E-01  -0.150041E+01
  2812   0.413401E+02   0.149394E+01   0.241620E-01  -0.149782E+01
  2813   0.412096E+02   0.149424E+01   0.241384E-01  -0.149547E+01
  2814   0.410799E+02   0.149453E+01   0.241148E-01  -0.149334E+01
  2815   0.409508E+02   0.149482E+01   0.240912E-01  -0.149144E+01
  2816   0.408224E+02   0.149509E+01   0.240676E-01  -0.148976E+01
  2817   0.406946E+02   0.149536E+01   0.240441E-01  -0.148830E+01
  2818   0.405676E+02   0.149562E+01   0.240206E-01  -0.148706E+01
  2819   0.404412E+02   0.149586E+01   0.239971E-01  -0.148604E+01
  2820   0.403156E+02   0.149610E+01   0.239737E-01  -0.148522E+01
  2821   0.401906E+02   0.149632E+01   0.239503E-01  -0.148462E+01
  2822   0.400665E+02   0.149652E+01   0.239269E-01  -0.148422E+01
  2823   0.399430E+02   0.149671E+01   0.239035E-01  -0.148402E+01
  2824   0.398203E+02   0.149687E+01   0.238801E-01  -0.148403E+01
  2825   0.396983E+02   0.149702E+01   0.238569E-01  -0.148422E+01
  2826   0.395772E+02   0.149715E+01   0.238336E-01  -0.148462E+01
  2827   0.394567E+02   0.149726E+01   0.238103E-01  -0.148520E+01
  2828   0.393371E+02   0.149735E+01   0.237871E-01  -0.148597E+01
  2829   0.392182E+02   0.149741E+01   0.237639E-01  -0.148692E+01
  2830   0.391001E+02   0.149745E+01   0.237407E-01  -0.148805E+01
  2831   0.389827E+02   0.149746E+01   0.237176E-01  -0.148936E+01
  2832   0.388663E+02   0.149744E+01   0.236945E-01  -0.149084E+01
  2833   0.387505E+02   0.149740E+01   0.236714E-01  -0.149249E+01
  2834   0.386356E+02   0.149733E+01   0.236483E-01  -0.149431E+01
  2835   0.385215E+02   0.149723E+01   0.236253E-01  -0.149628E+01
  2836   0.384083E+02   0.149710E+01   0.236023E-01  -0.149842E+01
  2837   0.382958E+02   0.149694E+01   0.235794E-01  -0.150071E+01
  2838   0.381842E+02   0.149674E+01   0.235565E-01  -0.150315E+01
  2839   0.380733E+02   0.149651E+01   0.235336E-01  -0.150574E+01
  2840   0.379634E+02   0.149625E+01   0.235107E-01  -0.150847E+01
  2841   0.378542E+02   0.149595E+01   0.234879E-01  -0.151134E+01
  2842   0.377459E+02   0.149562E+01   0.234651E-01  -0.151435E+01
  2843   0.376384E+02   0.149525E+01   0.234423E-01  -0.151749E+01
  2844   0.375319E+02   0.149484E+01   0.234196E-01  -0.152076E+01
  2845   0.374260E+02   0.149439E+01   0.233969E-01  -0.152415E+01
