#    L    TT             EE             BB             TE          
  2714   0.549901E+02   0.166374E+01   0.266054E-01  -0.290559E+01
  2715   0.548670E+02   0.165817E+01   0.265802E-01  -0.288256E+01
  2716   0.547432E+02   0.165269E+01   0.265551E-01  -0.285957E+01
  2717   0.546186E+02   0.164731E+01   0.265299E-01  -0.283663E+01
  2718   0.544932E+02   0.164204E+01   0.265048E-01  -0.281374E+01
  2719   0.543671E+02   0.163686E+01   0.264797E-01  -0.279092E+01
  2720   0.542402E+02   0.163179E+01   0.264546E-01  -0.276816E+01
  2721   0.541125E+02   0.162682E+01   0.264295E-01  -0.274547E+01
  2722   0.539842E+02   0.162195E+01   0.264044E-01  -0.272286E+01
  2723   0.538551E+02   0.161718E+01   0.263794E-01  -0.270034E+01
  2724   0.537254E+02   0.161251E+01   0.263543E-01  -0.267790E+01
  2725   0.535948E+02   0.160794E+01   0.263293E-01  -0.265556E+01
  2726   0.534637E+02   0.160348E+01   0.263042E-01  -0.263333E+01
  2727   0.533319E+02   0.159911E+01   0.262792E-01  -0.261120E+01
  2728   0.531995E+02   0.159483E+01   0.262542E-01  -0.258918E+01
  2729   0.530663E+02   0.159066E+01   0.262292E-01  -0.256728E+01
  2730   0.529327E+02   0.158659E+01   0.262042E-01  -0.254550E+01
  2731   0.527983E+02   0.158262E+01   0.261792E-01  -0.252386E+01
  2732   0.526634E+02   0.157874E+01   0.261542E-01  -0.250234E+01
  2733   0.525279E+02   0.157496E+01   0.261292E-01  -0.248097E+01
  2734   0.523918E+02   0.157127E+01   0.261043E-01  -0.245973E+01
  2735   0.522552E+02   0.156768E+01   0.260793E-01  -0.243865E+01
  2736   0.521180E+02   0.156419E+01   0.260544E-01  -0.241772E+01
  2737   0.519803E+02   0.156079E+01   0.260295E-01  -0.239695E+01
  2738   0.518421E+02   0.155748E+01   0.260045E-01  -0.237634E+01
  2739   0.517034E+02   0.155427E+01   0.259796E-01  -0.235589E+01
  2740   0.515642E+02   0.155114E+01   0.259547E-01  -0.233562E+01
  2741   0.514245E+02   0.154811E+01   0.259298E-01  -0.231553E+01
  2742   0.512844E+02   0.154517E+01   0.259049E-01  -0.229561E+01
  2743   0.511439E+02   0.154232E+01   0.258801E-01  -0.227588E+01
  2744   0.510029E+02   0.153956E+01   0.258552E-01  -0.225634E+01
  2745   0.508615E+02   0.153689E+01   0.258304E-01  -0.223699E+01
  2746   0.507198E+02   0.153430E+01   0.258055E-01  -0.221784E+01
  2747   0.505777E+02   0.153180E+01   0.257807E-01  -0.219889E+01
  2748   0.504352E+02   0.152939E+01   0.257559E-01  -0.218014E+01
  2749   0.502923E+02   0.152706E+01   0.257311E-01  -0.216160E+01
  2750   0.501492E+02   0.152481E+01   0.257063E-01  -0.214327E+01
  2751   0.500057E+02   0.152264E+01   0.256815E-01  -0.212516E+01
  2752   0.498620E+02   0.152055E+01   0.256567E-01  -0.210726E+01
  2753   0.497180E+02   0.151855E+01   0.256320E-01  -0.208959E+01
  2754   0.495737E+02   0.151662E+01   0.256072E-01  -0.207214E+01
  2755   0.494292E+02   0.151477E+01   0.255825E-01  -0.205492E+01
  2756   0.492845E+02   0.151300E+01   0.255578E-01  -0.203793E+01
  2757   0.491395E+02   0.151130E+01   0.255331E-01  -0.202118E+01
  2758   0.489945E+02   0.150968E+01   0.255084E-01  -0.200466E+01
  2759   0.488491E+02   0.150813E+01   0.254837E-01  -0.198838E+01
  2760   0.487037E+02   0.150665E+01   0.254590E-01  -0.197234E+01
  2761   0.485581E+02   0.150524E+01   0.254344E-01  -0.195654E+01
  2762   0.484125E+02   0.150390E+01   0.254097E-01  -0.194099E+01
  2763   0.482666E+02   0.150263E+01   0.253851E-01  -0.192569E+01
  2764   0.481208E+02   0.150142E+01   0.253604E-01  -0.191064E+01
  2765   0.479748E+02   0.150028E+01   0.253358E-01  -0.189584E+01
  2766   0.478288E+02   0.149921E+01   0.253112E-01  -0.188130E+01
  2767   0.476827E+02   0.149819E+01   0.252867E-01  -0.186701E+01
  2768   0.475367E+02   0.149724E+01   0.252621E-01  -0.185298E+01
  2769   0.473906E+02   0.149635E+01   0.252376E-01  -0.183921E+01
  2770   0.472446E+02   0.149552E+01   0.252130E-01  -0.182570E+01
  2771   0.470986E+02   0.149474E+01   0.251885E-01  -0.181246E+01
  2772   0.469527E+02   0.149402E+01   0.251640E-01  -0.179947E+01
  2773   0.468067E+02   0.149335E+01   0.251395E-01  -0.178675E+01
  2774   0.466610E+02   0.149274E+01   0.251150E-01  -0.177430E+01
  2775   0.465152E+02   0.149217E+01   0.250906E-01  -0.176211E+01
  2776   0.463697E+02   0.149166E+01   0.250661E-01  -0.175019E+01
  2777   0.462242E+02   0.149119E+01   0.250417E-01  -0.173853E+01
  2778   0.460790E+02   0.149078E+01   0.250172E-01  -0.172715E+01
  2779   0.459338E+02   0.149041E+01   0.249929E-01  -0.171603E+01
  2780   0.457889E+02   0.149008E+01   0.249685E-01  -0.170519E+01
  2781   0.456441E+02   0.148979E+01   0.249441E-01  -0.169461E+01
  2782   0.454997E+02   0.148955E+01   0.249198E-01  -0.168430E+01
  2783   0.453553E+02   0.148934E+01   0.248954E-01  -0.167426E+01
  2784   0.452114E+02   0.148918E+01   0.248711E-01  -0.166449E+01
  2785   0.450676E+02   0.148905E+01   0.248468E-01  -0.165500E+01
  2786   0.449241E+02   0.148895E+01   0.248225E-01  -0.164577E+01
  2787   0.447809E+02   0.148889E+01   0.247983E-01  -0.163681E+01
  2788   0.446381E+02   0.148886E+01   0.247741E-01  -0.162811E+01
  2789   0.444956E+02   0.148887E+01   0.247499E-01  -0.161969E+01
  2790   0.443534E+02   0.148890E+01   0.247256E-01  -0.161154E+01
  2791   0.442116E+02   0.148896E+01   0.247015E-01  -0.160365E+01
  2792   0.440702E+02   0.148904E+01   0.246773E-01  -0.159603E+01
  2793   0.439291E+02   0.148915E+01   0.246532E-01  -0.158867E+01
  2794   0.437885E+02   0.148929E+01   0.246290E-01  -0.158158E+01
  2795   0.436483E+02   0.148944E+01   0.246049E-01  -0.157475E+01
  2796   0.435085E+02   0.148962E+01   0.245808E-01  -0.156818E+01
  2797   0.433692E+02   0.148981E+01   0.245568E-01  -0.156188E+01
  2798   0.432303E+02   0.149002E+01   0.245328E-01  -0.155583E+01
  2799   0.430919E+02   0.149025E+01   0.245088E-01  -0.155005E+01
  2800   0.429541E+02   0.149049E+01   0.244847E-01  -0.154452E+01
  2801   0.428166E+02   0.149075E+01   0.244608E-01  -0.153924E+01
  2802   0.426798E+02   0.149101E+01   0.244368E-01  -0.153422E+01
  2803   0.425434E+02   0.149129E+01   0.244129E-01  -0.152945E+01
  2804   0.424076E+02   0.149157E+01   0.243890E-01  -0.152494E+01
  2805   0.422723E+02   0.149186E+01   0.243651E-01  -0.152067E+01
  2806   0.421377E+02   0.149216E+01   0.243413E-01  -0.151664E+01
  2807   0.420035E+02   0.149246E+01   0.243174E-01  -0.151287E+01
  2808   0.418700E+02   0.149277E+01   0.242936E-01  -0.150933E+01
  2809   0.417370E+02   0.149307E+01   0.242698E-01  -0.150604E+01
  2810   0.416048E+02   0.149338E+01   0.242461E-01  -0.150298E+01
  2811   0.414730E+02   0.149368E+01   0.242223E-01  -0.150016E+01
  2812   0.413420E+02   0.149398E+01   0.241986E-01  -0.149757E+01
  2813   0.412115E+02   0.149428E+01   0.241749E-01  -0.149522E+01
  2814   0.410818E+02   0.149457E+01   0.241513E-01  -0.149309E+01
  2815   0.409527E+02   0.149486E+01   0.241276E-01  -0.149119E+01
  2816   0.408243E+02   0.149514E+01   0.241040E-01  -0.148951E+01
  2817   0.406965E+02   0.149540E+01   0.240805E-01  -0.148805E+01
  2818   0.405695E+02   0.149566E+01   0.240569E-01  -0.148681E+01
  2819   0.404431E+02   0.149591E+01   0.240334E-01  -0.148579E+01
  2820   0.403175E+02   0.149614E+01   0.240098E-01  -0.148498E+01
  2821   0.401926E+02   0.149636E+01   0.239864E-01  -0.148437E+01
  2822   0.400684E+02   0.149656E+01   0.239629E-01  -0.148397E+01
  2823   0.399449E+02   0.149675E+01   0.239395E-01  -0.148378E+01
  2824   0.398223E+02   0.149691E+01   0.239161E-01  -0.148378E+01
  2825   0.397002E+02   0.149706E+01   0.238928E-01  -0.148398E+01
  2826   0.395791E+02   0.149719E+01   0.238694E-01  -0.148437E+01
  2827   0.394586E+02   0.149730E+01   0.238461E-01  -0.148495E+01
  2828   0.393390E+02   0.149739E+01   0.238228E-01  -0.148572E+01
  2829   0.392201E+02   0.149745E+01   0.237996E-01  -0.148668E+01
  2830   0.391020E+02   0.149749E+01   0.237764E-01  -0.148781E+01
  2831   0.389846E+02   0.149750E+01   0.237532E-01  -0.148912E+01
  2832   0.388682E+02   0.149748E+01   0.237300E-01  -0.149060E+01
  2833   0.387524E+02   0.149744E+01   0.237069E-01  -0.149225E+01
  2834   0.386375E+02   0.149737E+01   0.236838E-01  -0.149406E+01
  2835   0.385234E+02   0.149727E+01   0.236607E-01  -0.149604E+01
  2836   0.384102E+02   0.149714E+01   0.236377E-01  -0.149818E+01
  2837   0.382977E+02   0.149698E+01   0.236147E-01  -0.150047E+01
  2838   0.381861E+02   0.149678E+01   0.235917E-01  -0.150291E+01
  2839   0.380752E+02   0.149655E+01   0.235688E-01  -0.150550E+01
  2840   0.379653E+02   0.149629E+01   0.235458E-01  -0.150823E+01
  2841   0.378561E+02   0.149599E+01   0.235230E-01  -0.151110E+01
  2842   0.377478E+02   0.149566E+01   0.235001E-01  -0.151411E+01
  2843   0.376403E+02   0.149529E+01   0.234773E-01  -0.151725E+01
  2844   0.375337E+02   0.149488E+01   0.234545E-01  -0.152052E+01
  2845   0.374279E+02   0.149443E+01   0.234317E-01  -0.152391E+01
  2846   0.373230E+02   0.149395E+01   0.234090E-01  -0.152742E+01
  2847   0.372189E+02   0.149342E+01   0.233863E-01  -0.153105E+01
  2848   0.371157E+02   0.149286E+01   0.233636E-01  -0.153479E+01
  2849   0.370133E+02   0.149225E+01   0.233410E-01  -0.153864E+01
  2850   0.369118E+02   0.149161E+01   0.233184E-01  -0.154260E+01
  2851   0.368111E+02   0.149092E+01   0.232959E-01  -0.154665E+01
  2852   0.367113E+02   0.149018E+01   0.232733E-01  -0.155081E+01
  2853   0.366123E+02   0.148941E+01   0.232509E-01  -0.155505E+01
  2854   0.365143E+02   0.148859E+01   0.232284E-01  -0.155939E+01
  2855   0.364169E+02   0.148772E+01   0.232060E-01  -0.156380E+01
  2856   0.363206E+02   0.148681E+01   0.231836E-01  -0.156830E+01
  2857   0.362250E+02   0.148585E+01   0.231612E-01  -0.157288E+01
  2858   0.361303E+02   0.148485E+01   0.231389E-01  -0.157753E+01
  2859   0.360364E+02   0.148380E+01   0.231166E-01  -0.158225E+01
  2860   0.359435E+02   0.148270E+01   0.230943E-01  -0.158704E+01
  2861   0.358513E+02   0.148156E+01   0.230721E-01  -0.159189E+01
  2862   0.357600E+02   0.148037E+01   0.230499E-01  -0.159679E+01
  2863   0.356695E+02   0.147913E+01   0.230278E-01  -0.160175E+01
  2864   0.355799E+02   0.147784E+01   0.230056E-01  -0.160676E+01
  2865   0.354910E+02   0.147650E+01   0.229836E-01  -0.161181E+01
  2866   0.354031E+02   0.147511E+01   0.229615E-01  -0.161691E+01
  2867   0.353159E+02   0.147367E+01   0.229395E-01  -0.162204E+01
  2868   0.352296E+02   0.147219E+01   0.229175E-01  -0.162721E+01
  2869   0.351441E+02   0.147065E+01   0.228956E-01  -0.163241E+01
  2870   0.350594E+02   0.146906E+01   0.228737E-01  -0.163764E+01
  2871   0.349755E+02   0.146742E+01   0.228518E-01  -0.164289E+01
  2872   0.348925E+02   0.146574E+01   0.228300E-01  -0.164816E+01
  2873   0.348102E+02   0.146400E+01   0.228082E-01  -0.165344E+01
  2874   0.347288E+02   0.146221E+01   0.227864E-01  -0.165874E+01
  2875   0.346481E+02   0.146037E+01   0.227647E-01  -0.166404E+01
  2876   0.345682E+02   0.145848E+01   0.227430E-01  -0.166935E+01
  2877   0.344891E+02   0.145654E+01   0.227213E-01  -0.167466E+01
  2878   0.344108E+02   0.145455E+01   0.226997E-01  -0.167997E+01
  2879   0.343333E+02   0.145250E+01   0.226781E-01  -0.168528E+01
  2880   0.342565E+02   0.145041E+01   0.226565E-01  -0.169057E+01
  2881   0.341805E+02   0.144827E+01   0.226350E-01  -0.169585E+01
  2882   0.341053E+02   0.144607E+01   0.226135E-01  -0.170111E+01
  2883   0.340307E+02   0.144383E+01   0.225921E-01  -0.170635E+01
  2884   0.339570E+02   0.144153E+01   0.225706E-01  -0.171157E+01
  2885   0.338839E+02   0.143919E+01   0.225493E-01  -0.171676E+01
  2886   0.338116E+02   0.143679E+01   0.225279E-01  -0.172193E+01
  2887   0.337400E+02   0.143435E+01   0.225066E-01  -0.172705E+01
  2888   0.336692E+02   0.143185E+01   0.224853E-01  -0.173215E+01
  2889   0.335990E+02   0.142931E+01   0.224641E-01  -0.173720E+01
  2890   0.335295E+02   0.142671E+01   0.224429E-01  -0.174221E+01
  2891   0.334607E+02   0.142407E+01   0.224217E-01  -0.174717E+01
  2892   0.333927E+02   0.142138E+01   0.224006E-01  -0.175209E+01
  2893   0.333252E+02   0.141864E+01   0.223795E-01  -0.175695E+01
  2894   0.332585E+02   0.141585E+01   0.223584E-01  -0.176176E+01
  2895   0.331923E+02   0.141302E+01   0.223374E-01  -0.176651E+01
  2896   0.331269E+02   0.141014E+01   0.223164E-01  -0.177120E+01
  2897   0.330621E+02   0.140721E+01   0.222955E-01  -0.177582E+01
  2898   0.329979E+02   0.140423E+01   0.222745E-01  -0.178038E+01
  2899   0.329343E+02   0.140121E+01   0.222537E-01  -0.178487E+01
  2900   0.328714E+02   0.139814E+01   0.222328E-01  -0.178929E+01
  2901   0.328091E+02   0.139503E+01   0.222120E-01  -0.179363E+01
  2902   0.327474E+02   0.139187E+01   0.221912E-01  -0.179790E+01
  2903   0.326862E+02   0.138867E+01   0.221705E-01  -0.180209E+01
  2904   0.326256E+02   0.138542E+01   0.221497E-01  -0.180619E+01
  2905   0.325656E+02   0.138213E+01   0.221291E-01  -0.181021E+01
  2906   0.325062E+02   0.137880E+01   0.221084E-01  -0.181415E+01
  2907   0.324473E+02   0.137543E+01   0.220878E-01  -0.181799E+01
  2908   0.323890E+02   0.137201E+01   0.220672E-01  -0.182174E+01
  2909   0.323311E+02   0.136855E+01   0.220467E-01  -0.182541E+01
  2910   0.322739E+02   0.136505E+01   0.220262E-01  -0.182897E+01
  2911   0.322170E+02   0.136151E+01   0.220057E-01  -0.183244E+01
  2912   0.321608E+02   0.135794E+01   0.219853E-01  -0.183580E+01
  2913   0.321050E+02   0.135432E+01   0.219649E-01  -0.183907E+01
  2914   0.320497E+02   0.135067E+01   0.219445E-01  -0.184223E+01
  2915   0.319949E+02   0.134697E+01   0.219242E-01  -0.184529E+01
  2916   0.319405E+02   0.134324E+01   0.219038E-01  -0.184824E+01
  2917   0.318866E+02   0.133948E+01   0.218836E-01  -0.185108E+01
  2918   0.318332E+02   0.133568E+01   0.218633E-01  -0.185381E+01
  2919   0.317801E+02   0.133184E+01   0.218431E-01  -0.185643E+01
  2920   0.317275E+02   0.132797E+01   0.218229E-01  -0.185894E+01
  2921   0.316753E+02   0.132407E+01   0.218028E-01  -0.186133E+01
  2922   0.316235E+02   0.132013E+01   0.217827E-01  -0.186361E+01
  2923   0.315721E+02   0.131616E+01   0.217626E-01  -0.186577E+01
  2924   0.315211E+02   0.131216E+01   0.217425E-01  -0.186780E+01
  2925   0.314704E+02   0.130813E+01   0.217225E-01  -0.186972E+01
  2926   0.314202E+02   0.130407E+01   0.217025E-01  -0.187152E+01
  2927   0.313702E+02   0.129998E+01   0.216826E-01  -0.187320E+01
  2928   0.313207E+02   0.129586E+01   0.216627E-01  -0.187475E+01
  2929   0.312714E+02   0.129172E+01   0.216428E-01  -0.187618E+01
  2930   0.312225E+02   0.128755E+01   0.216229E-01  -0.187748E+01
  2931   0.311738E+02   0.128335E+01   0.216031E-01  -0.187866E+01
  2932   0.311256E+02   0.127912E+01   0.215833E-01  -0.187971E+01
  2933   0.310775E+02   0.127488E+01   0.215635E-01  -0.188063E+01
  2934   0.310298E+02   0.127061E+01   0.215438E-01  -0.188142E+01
  2935   0.309823E+02   0.126631E+01   0.215241E-01  -0.188209E+01
  2936   0.309351E+02   0.126200E+01   0.215044E-01  -0.188262E+01
  2937   0.308881E+02   0.125767E+01   0.214848E-01  -0.188303E+01
  2938   0.308415E+02   0.125331E+01   0.214651E-01  -0.188331E+01
  2939   0.307950E+02   0.124894E+01   0.214456E-01  -0.188345E+01
  2940   0.307488E+02   0.124454E+01   0.214260E-01  -0.188347E+01
  2941   0.307027E+02   0.124013E+01   0.214065E-01  -0.188335E+01
  2942   0.306569E+02   0.123571E+01   0.213869E-01  -0.188310E+01
  2943   0.306112E+02   0.123127E+01   0.213675E-01  -0.188272E+01
  2944   0.305658E+02   0.122681E+01   0.213480E-01  -0.188221E+01
  2945   0.305205E+02   0.122234E+01   0.213286E-01  -0.188157E+01
  2946   0.304755E+02   0.121786E+01   0.213092E-01  -0.188079E+01
  2947   0.304305E+02   0.121336E+01   0.212899E-01  -0.187989E+01
  2948   0.303857E+02   0.120885E+01   0.212705E-01  -0.187885E+01
  2949   0.303410E+02   0.120433E+01   0.212512E-01  -0.187768E+01
  2950   0.302965E+02   0.119981E+01   0.212319E-01  -0.187638E+01
  2951   0.302521E+02   0.119527E+01   0.212127E-01  -0.187495E+01
  2952   0.302078E+02   0.119072E+01   0.211935E-01  -0.187339E+01
  2953   0.301636E+02   0.118617E+01   0.211743E-01  -0.187170E+01
  2954   0.301196E+02   0.118161E+01   0.211551E-01  -0.186988E+01
  2955   0.300755E+02   0.117705E+01   0.211360E-01  -0.186793E+01
  2956   0.300316E+02   0.117248E+01   0.211168E-01  -0.186585E+01
  2957   0.299877E+02   0.116791E+01   0.210978E-01  -0.186364E+01
  2958   0.299440E+02   0.116334E+01   0.210787E-01  -0.186130E+01
  2959   0.299002E+02   0.115876E+01   0.210596E-01  -0.185884E+01
  2960   0.298565E+02   0.115418E+01   0.210406E-01  -0.185626E+01
  2961   0.298128E+02   0.114960E+01   0.210216E-01  -0.185354E+01
  2962   0.297693E+02   0.114503E+01   0.210026E-01  -0.185071E+01
  2963   0.297256E+02   0.114045E+01   0.209837E-01  -0.184775E+01
  2964   0.296821E+02   0.113588E+01   0.209648E-01  -0.184466E+01
  2965   0.296384E+02   0.113130E+01   0.209459E-01  -0.184146E+01
  2966   0.295949E+02   0.112674E+01   0.209270E-01  -0.183813E+01
  2967   0.295513E+02   0.112217E+01   0.209082E-01  -0.183469E+01
  2968   0.295077E+02   0.111762E+01   0.208894E-01  -0.183113E+01
  2969   0.294640E+02   0.111306E+01   0.208706E-01  -0.182745E+01
  2970   0.294204E+02   0.110852E+01   0.208518E-01  -0.182365E+01
  2971   0.293767E+02   0.110398E+01   0.208331E-01  -0.181974E+01
  2972   0.293330E+02   0.109946E+01   0.208143E-01  -0.181572E+01
  2973   0.292892E+02   0.109494E+01   0.207956E-01  -0.181158E+01
  2974   0.292454E+02   0.109043E+01   0.207769E-01  -0.180734E+01
  2975   0.292015E+02   0.108593E+01   0.207583E-01  -0.180298E+01
  2976   0.291576E+02   0.108145E+01   0.207396E-01  -0.179852E+01
  2977   0.291135E+02   0.107697E+01   0.207210E-01  -0.179395E+01
  2978   0.290694E+02   0.107251E+01   0.207024E-01  -0.178928E+01
  2979   0.290252E+02   0.106806E+01   0.206838E-01  -0.178450E+01
  2980   0.289810E+02   0.106363E+01   0.206653E-01  -0.177962E+01
  2981   0.289365E+02   0.105922E+01   0.206468E-01  -0.177464E+01
  2982   0.288921E+02   0.105482E+01   0.206282E-01  -0.176956E+01
  2983   0.288475E+02   0.105043E+01   0.206098E-01  -0.176439E+01
  2984   0.288029E+02   0.104606E+01   0.205913E-01  -0.175912E+01
  2985   0.287580E+02   0.104172E+01   0.205729E-01  -0.175376E+01
  2986   0.287132E+02   0.103739E+01   0.205544E-01  -0.174830E+01
  2987   0.286681E+02   0.103307E+01   0.205360E-01  -0.174276E+01
  2988   0.286230E+02   0.102878E+01   0.205176E-01  -0.173713E+01
  2989   0.285776E+02   0.102451E+01   0.204993E-01  -0.173141E+01
  2990   0.285323E+02   0.102027E+01   0.204809E-01  -0.172561E+01
  2991   0.284867E+02   0.101604E+01   0.204626E-01  -0.171973E+01
  2992   0.284410E+02   0.101183E+01   0.204443E-01  -0.171376E+01
  2993   0.283951E+02   0.100765E+01   0.204260E-01  -0.170772E+01
  2994   0.283492E+02   0.100349E+01   0.204077E-01  -0.170160E+01
  2995   0.283030E+02   0.999361E+00   0.203895E-01  -0.169540E+01
  2996   0.282567E+02   0.995252E+00   0.203712E-01  -0.168914E+01
  2997   0.282102E+02   0.991169E+00   0.203530E-01  -0.168280E+01
  2998   0.281636E+02   0.987111E+00   0.203348E-01  -0.167639E+01
  2999   0.281168E+02   0.983080E+00   0.203166E-01  -0.166992E+01
  3000   0.280699E+02   0.979075E+00   0.202985E-01  -0.166338E+01
  3001   0.280227E+02   0.975099E+00   0.202803E-01  -0.165678E+01
  3002   0.279754E+02   0.971149E+00   0.202622E-01  -0.165012E+01
  3003   0.279279E+02   0.967229E+00   0.202441E-01  -0.164340E+01
  3004   0.278803E+02   0.963337E+00   0.202260E-01  -0.163663E+01
  3005   0.278325E+02   0.959475E+00   0.202080E-01  -0.162980E+01
  3006   0.277845E+02   0.955642E+00   0.201899E-01  -0.162292E+01
  3007   0.277363E+02   0.951839E+00   0.201719E-01  -0.161599E+01
  3008   0.276880E+02   0.948067E+00   0.201538E-01  -0.160901E+01
  3009   0.276394E+02   0.944325E+00   0.201358E-01  -0.160199E+01
  3010   0.275907E+02   0.940616E+00   0.201178E-01  -0.159492E+01
  3011   0.275418E+02   0.936937E+00   0.200999E-01  -0.158781E+01
  3012   0.274927E+02   0.933291E+00   0.200819E-01  -0.158066E+01
  3013   0.274434E+02   0.929677E+00   0.200640E-01  -0.157347E+01
  3014   0.273940E+02   0.926096E+00   0.200461E-01  -0.156625E+01
  3015   0.273443E+02   0.922548E+00   0.200282E-01  -0.155900E+01
  3016   0.272945E+02   0.919032E+00   0.200103E-01  -0.155171E+01
  3017   0.272444E+02   0.915551E+00   0.199924E-01  -0.154440E+01
  3018   0.271942E+02   0.912103E+00   0.199745E-01  -0.153706E+01
  3019   0.271438E+02   0.908690E+00   0.199567E-01  -0.152970E+01
  3020   0.270933E+02   0.905311E+00   0.199389E-01  -0.152231E+01
  3021   0.270424E+02   0.901966E+00   0.199211E-01  -0.151490E+01
  3022   0.269915E+02   0.898656E+00   0.199033E-01  -0.150748E+01
  3023   0.269403E+02   0.895381E+00   0.198855E-01  -0.150003E+01
  3024   0.268890E+02   0.892142E+00   0.198677E-01  -0.149258E+01
  3025   0.268375E+02   0.888938E+00   0.198500E-01  -0.148511E+01
  3026   0.267858E+02   0.885769E+00   0.198323E-01  -0.147764E+01
  3027   0.267339E+02   0.882636E+00   0.198146E-01  -0.147015E+01
  3028   0.266819E+02   0.879539E+00   0.197968E-01  -0.146266E+01
  3029   0.266296E+02   0.876478E+00   0.197792E-01  -0.145517E+01
  3030   0.265772E+02   0.873453E+00   0.197615E-01  -0.144768E+01
  3031   0.265246E+02   0.870464E+00   0.197438E-01  -0.144019E+01
  3032   0.264719E+02   0.867512E+00   0.197262E-01  -0.143270E+01
  3033   0.264189E+02   0.864596E+00   0.197086E-01  -0.142521E+01
  3034   0.263659E+02   0.861716E+00   0.196909E-01  -0.141773E+01
  3035   0.263126E+02   0.858873E+00   0.196734E-01  -0.141026E+01
  3036   0.262592E+02   0.856066E+00   0.196557E-01  -0.140281E+01
  3037   0.262056E+02   0.853296E+00   0.196382E-01  -0.139536E+01
  3038   0.261519E+02   0.850562E+00   0.196206E-01  -0.138793E+01
  3039   0.260979E+02   0.847865E+00   0.196031E-01  -0.138052E+01
  3040   0.260439E+02   0.845205E+00   0.195856E-01  -0.137312E+01
  3041   0.259897E+02   0.842581E+00   0.195681E-01  -0.136574E+01
  3042   0.259354E+02   0.839993E+00   0.195505E-01  -0.135839E+01
  3043   0.258808E+02   0.837442E+00   0.195331E-01  -0.135106E+01
  3044   0.258262E+02   0.834927E+00   0.195156E-01  -0.134376E+01
  3045   0.257714E+02   0.832449E+00   0.194981E-01  -0.133648E+01
  3046   0.257165E+02   0.830007E+00   0.194807E-01  -0.132924E+01
  3047   0.256614E+02   0.827600E+00   0.194633E-01  -0.132202E+01
  3048   0.256063E+02   0.825230E+00   0.194458E-01  -0.131484E+01
  3049   0.255509E+02   0.822896E+00   0.194285E-01  -0.130770E+01
  3050   0.254956E+02   0.820597E+00   0.194111E-01  -0.130058E+01
  3051   0.254400E+02   0.818334E+00   0.193937E-01  -0.129351E+01
  3052   0.253843E+02   0.816107E+00   0.193763E-01  -0.128648E+01
  3053   0.253285E+02   0.813914E+00   0.193590E-01  -0.127949E+01
  3054   0.252727E+02   0.811757E+00   0.193416E-01  -0.127254E+01
  3055   0.252166E+02   0.809635E+00   0.193244E-01  -0.126563E+01
  3056   0.251606E+02   0.807547E+00   0.193070E-01  -0.125877E+01
  3057   0.251044E+02   0.805494E+00   0.192898E-01  -0.125196E+01
  3058   0.250482E+02   0.803475E+00   0.192725E-01  -0.124520E+01
  3059   0.249917E+02   0.801491E+00   0.192552E-01  -0.123849E+01
  3060   0.249354E+02   0.799540E+00   0.192380E-01  -0.123182E+01
  3061   0.248788E+02   0.797623E+00   0.192207E-01  -0.122522E+01
  3062   0.248222E+02   0.795739E+00   0.192035E-01  -0.121866E+01
  3063   0.247655E+02   0.793888E+00   0.191863E-01  -0.121216E+01
  3064   0.247088E+02   0.792070E+00   0.191691E-01  -0.120572E+01
  3065   0.246520E+02   0.790284E+00   0.191519E-01  -0.119934E+01
  3066   0.245952E+02   0.788531E+00   0.191348E-01  -0.119302E+01
  3067   0.245382E+02   0.786809E+00   0.191176E-01  -0.118675E+01
  3068   0.244813E+02   0.785119E+00   0.191005E-01  -0.118055E+01
  3069   0.244242E+02   0.783460E+00   0.190834E-01  -0.117441E+01
  3070   0.243672E+02   0.781833E+00   0.190662E-01  -0.116834E+01
  3071   0.243101E+02   0.780236E+00   0.190492E-01  -0.116233E+01
  3072   0.242530E+02   0.778669E+00   0.190321E-01  -0.115639E+01
  3073   0.241958E+02   0.777132E+00   0.190150E-01  -0.115051E+01
  3074   0.241387E+02   0.775624E+00   0.189980E-01  -0.114470E+01
  3075   0.240815E+02   0.774146E+00   0.189809E-01  -0.113896E+01
  3076   0.240243E+02   0.772696E+00   0.189639E-01  -0.113329E+01
  3077   0.239671E+02   0.771275E+00   0.189469E-01  -0.112770E+01
  3078   0.239099E+02   0.769882E+00   0.189299E-01  -0.112217E+01
  3079   0.238527E+02   0.768517E+00   0.189129E-01  -0.111671E+01
  3080   0.237956E+02   0.767179E+00   0.188959E-01  -0.111133E+01
  3081   0.237383E+02   0.765867E+00   0.188790E-01  -0.110602E+01
  3082   0.236812E+02   0.764583E+00   0.188621E-01  -0.110079E+01
  3083   0.236240E+02   0.763324E+00   0.188452E-01  -0.109563E+01
  3084   0.235669E+02   0.762090E+00   0.188282E-01  -0.109055E+01
  3085   0.235098E+02   0.760882E+00   0.188114E-01  -0.108554E+01
  3086   0.234528E+02   0.759698E+00   0.187945E-01  -0.108061E+01
  3087   0.233957E+02   0.758539E+00   0.187776E-01  -0.107576E+01
  3088   0.233388E+02   0.757404E+00   0.187607E-01  -0.107098E+01
  3089   0.232818E+02   0.756292E+00   0.187439E-01  -0.106629E+01
  3090   0.232250E+02   0.755202E+00   0.187271E-01  -0.106167E+01
